withdrawal_id,customer_id,date_id,payment_method_id,gross_withdrawal_amount,fees,net_withdrawal,status,currency
3550,3612,20250818,3,8143.58,26.3,8117.28,Approved,NOK
3551,3613,20250720,1,43.09,0.68,42.41,Approved,DKK
3552,3614,20251025,2,600.43,1.79,598.64,Approved,EUR
3553,3616,20250701,4,348.98,2.49,346.49,Approved,MXN
3554,3621,20251029,2,18632.93,58.85,18574.08,Approved,EUR
3555,3622,20250925,1,1077.57,6.59,1070.98,Approved,MXN
3556,3623,20250919,6,22.26,0.61,21.65,Approved,ARS
3557,3623,20250728,4,7.73,0.58,7.15,Approved,ARS
3558,3623,20250318,4,12.89,0.58,12.31,Approved,ARS
3559,3624,20251030,2,21.98,0.49,21.49,Approved,EUR
3560,3624,20251029,6,23.29,0.53,22.76,Approved,EUR
3561,3624,20251020,4,9.68,0.25,9.43,Approved,EUR
3562,3625,20251004,6,21.66,0.65,21.01,Approved,GBP
3563,3625,20251020,6,25.82,0.4,25.42,Approved,GBP
3564,3626,20250719,1,57.43,0.74,56.69,Approved,EUR
3565,3627,20250910,5,212.57,1.8,210.77,Approved,AUD
3566,3627,20250526,1,188.46,1.23,187.23,Pending,AUD
3567,3627,20250721,4,206.78,1.34,205.44,Approved,AUD
3568,3628,20251016,5,84.89,0.67,84.22,Approved,EUR
3569,3628,20250928,1,65.18,0.63,64.55,Approved,EUR
3570,3628,20250614,3,5.62,0.57,5.05,Pending,EUR
3571,3628,20251018,6,116.44,0.92,115.52,Approved,EUR
3572,3631,20250531,2,42.82,0.39,42.43,Approved,EUR
3573,3633,20250819,1,5.0,0.56,4.44,Approved,EUR
3574,3633,20241128,6,11.15,0.35,10.8,Declined,EUR
3575,3633,20241215,2,5.84,0.38,5.46,Approved,EUR
3576,3633,20250516,6,5.0,0.31,4.69,Approved,EUR
3577,3634,20251024,3,12.6,0.5,12.1,Approved,GBP
3578,3634,20250407,3,5.0,0.56,4.44,Approved,GBP
3579,3634,20250721,3,5.0,0.34,4.66,Approved,GBP
3580,3635,20241122,3,24.48,0.45,24.03,Approved,EUR
3581,3635,20250823,6,5.0,0.5,4.5,Pending,EUR
3582,3635,20251025,5,22.35,0.45,21.9,Approved,EUR
3583,3635,20250605,6,7.09,0.64,6.45,Approved,EUR
3584,3636,20250929,6,143.09,1.31,141.78,Approved,EUR
3585,3638,20250912,6,635.61,2.43,633.18,Approved,NOK
3586,3638,20250823,5,426.5,2.4,424.1,Approved,NOK
3587,3640,20250805,6,28.33,0.42,27.91,Approved,MXN
3588,3642,20250905,4,366.51,1.21,365.3,Approved,EUR
3589,3644,20250928,4,404.38,2.76,401.62,Approved,EUR
3590,3645,20250701,6,35.57,0.49,35.08,Approved,EUR
3591,3645,20251010,5,57.41,0.6,56.81,Approved,EUR
3592,3645,20250629,1,44.57,0.32,44.25,Approved,EUR
3593,3646,20251016,2,181.07,1.52,179.55,Approved,COP
3594,3647,20251031,6,65.56,0.91,64.65,Approved,DKK
3595,3648,20250710,3,25.67,0.33,25.34,Approved,CAD
3596,3648,20241009,6,74.72,0.95,73.77,Declined,CAD
3597,3649,20250225,2,1646.8,12.5,1634.3,Approved,EUR
3598,3650,20250317,4,1649.47,8.88,1640.59,Approved,EUR
3599,3652,20250413,3,59.17,0.77,58.4,Approved,USD
3600,3652,20251023,5,10.57,0.29,10.28,Pending,USD
3601,3652,20250208,5,19.53,0.37,19.16,Approved,USD
3602,3652,20250223,5,7.36,0.65,6.71,Approved,USD
3603,3653,20250711,2,1973.22,8.82,1964.4,Approved,DKK
3604,3653,20250919,6,546.9,3.06,543.84,Pending,DKK
3605,3654,20250530,5,65.29,0.73,64.56,Approved,SEK
3606,3654,20250201,3,264.71,2.07,262.64,Approved,SEK
3607,3654,20250324,6,147.56,1.34,146.22,Approved,SEK
3608,3654,20250718,6,55.3,0.79,54.51,Approved,SEK
3609,3654,20240705,4,212.8,1.72,211.08,Approved,SEK
3610,3655,20251007,2,77.68,0.87,76.81,Approved,MXN
3611,3655,20251001,3,23.02,0.46,22.56,Approved,MXN
3612,3656,20250330,2,105.57,0.6,104.97,Approved,CAD
3613,3656,20240724,6,6.38,0.36,6.02,Declined,CAD
3614,3656,20250527,6,62.78,0.51,62.27,Declined,CAD
3615,3656,20250715,3,99.27,1.22,98.05,Approved,CAD
3616,3657,20250604,1,95.41,0.87,94.54,Approved,SEK
3617,3658,20250909,1,73.95,0.99,72.96,Approved,USD
3618,3661,20251021,3,73.21,0.83,72.38,Approved,SEK
3619,3661,20251017,2,31.44,0.68,30.76,Pending,SEK
3620,3663,20251017,6,5.25,0.44,4.81,Approved,NOK
3621,3663,20251030,6,5.0,0.35,4.65,Approved,NOK
3622,3663,20251027,4,5.0,0.44,4.56,Approved,NOK
3623,3663,20251028,1,5.0,0.39,4.61,Approved,NOK
3624,3663,20251026,1,5.0,0.29,4.71,Approved,NOK
3625,3663,20251020,1,5.0,0.54,4.46,Approved,NOK
3626,3665,20251018,2,7.14,0.34,6.8,Approved,EUR
3627,3665,20250208,5,14.62,0.34,14.28,Approved,EUR
3628,3665,20250601,6,13.46,0.44,13.02,Approved,EUR
3629,3665,20251005,1,7.56,0.35,7.21,Pending,EUR
3630,3665,20250907,4,16.73,0.32,16.41,Approved,EUR
3631,3665,20250609,3,6.9,0.46,6.44,Approved,EUR
3632,3666,20250917,6,12.17,0.35,11.82,Approved,COP
3633,3667,20251027,3,12.1,0.61,11.49,Approved,DKK
3634,3667,20250811,1,50.13,0.75,49.38,Approved,DKK
3635,3669,20250626,2,1285.18,9.54,1275.64,Approved,GBP
3636,3669,20251011,6,1713.37,6.58,1706.79,Approved,GBP
3637,3671,20250701,5,62.02,1.0,61.02,Approved,EUR
3638,3671,20250807,5,118.23,0.96,117.27,Approved,EUR
3639,3673,20250415,5,18.78,0.66,18.12,Approved,USD
3640,3673,20250609,6,12.89,0.38,12.51,Approved,USD
3641,3673,20250707,5,15.16,0.35,14.81,Approved,USD
3642,3674,20251019,5,64.63,0.67,63.96,Approved,MXN
3643,3674,20250817,6,25.11,0.39,24.72,Approved,MXN
3644,3675,20250920,6,114.88,1.04,113.84,Approved,DKK
3645,3677,20250916,6,69.2,0.76,68.44,Approved,EUR
3646,3679,20250705,2,50.16,0.5,49.66,Pending,EUR
3647,3679,20250710,2,14.15,0.46,13.69,Declined,EUR
3648,3679,20250802,2,160.52,1.34,159.18,Declined,EUR
3649,3679,20250611,2,54.58,0.7,53.88,Approved,EUR
3650,3679,20250906,5,203.21,0.99,202.22,Approved,EUR
3651,3679,20250911,6,28.95,0.5,28.45,Approved,EUR
3652,3680,20250301,4,64.62,0.65,63.97,Approved,CAD
3653,3681,20250508,1,49.18,0.81,48.37,Approved,MXN
3654,3681,20250818,4,120.82,0.75,120.07,Approved,MXN
3655,3682,20250928,6,97.75,0.44,97.31,Approved,COP
3656,3682,20250309,2,21.9,0.53,21.37,Approved,COP
3657,3684,20250825,6,147.27,0.98,146.29,Approved,GBP
3658,3685,20250701,6,172.62,1.52,171.1,Approved,EUR
3659,3685,20250609,1,34.13,0.61,33.52,Approved,EUR
3660,3686,20250427,5,27.57,0.7,26.87,Approved,SEK
3661,3689,20250818,5,64.32,0.59,63.73,Pending,SEK
3662,3693,20251024,6,27.88,0.59,27.29,Pending,EUR
3663,3693,20251027,3,113.55,1.21,112.34,Approved,EUR
3664,3693,20250922,6,173.82,1.58,172.24,Approved,EUR
3665,3694,20251031,6,89.83,1.2,88.63,Approved,EUR
3666,3695,20250205,5,248.27,1.87,246.4,Approved,MXN
3667,3696,20251013,5,107.73,0.99,106.74,Approved,USD
3668,3699,20250909,5,29.14,0.49,28.65,Approved,COP
3669,3701,20250827,4,85.61,1.11,84.5,Approved,EUR
3670,3701,20250523,6,105.77,0.87,104.9,Approved,EUR
3671,3702,20250718,6,192.55,0.93,191.62,Approved,BRL
3672,3703,20250302,5,19.93,0.39,19.54,Approved,EUR
3673,3703,20250417,1,16.27,0.27,16.0,Approved,EUR
3674,3704,20251007,5,171.49,0.56,170.93,Approved,EUR
3675,3704,20250923,3,171.05,1.05,170.0,Approved,EUR
3676,3705,20250412,6,14.11,0.53,13.58,Approved,USD
3677,3706,20250604,4,816.19,5.55,810.64,Approved,EUR
3678,3707,20250317,6,1064.96,3.11,1061.85,Approved,CAD
3679,3710,20250809,6,39.51,0.62,38.89,Approved,EUR
3680,3712,20251021,1,19.25,0.35,18.9,Approved,COP
3681,3713,20251027,1,784.61,2.59,782.02,Approved,GBP
3682,3713,20251025,3,73.35,0.53,72.82,Approved,GBP
3683,3713,20251027,4,452.66,3.85,448.81,Pending,GBP
3684,3714,20250827,4,26.45,0.32,26.13,Approved,EUR
3685,3714,20250627,4,5.0,0.33,4.67,Approved,EUR
3686,3715,20250830,1,229.27,1.2,228.07,Pending,EUR
3687,3720,20250308,4,270.86,2.41,268.45,Approved,COP
3688,3722,20250927,3,49.03,0.61,48.42,Pending,USD
3689,3724,20250303,4,7.22,0.31,6.91,Approved,BRL
3690,3724,20250518,4,5.0,0.47,4.53,Approved,BRL
3691,3724,20250701,3,5.0,0.38,4.62,Approved,BRL
3692,3724,20250920,3,5.0,0.28,4.72,Pending,BRL
3693,3724,20250422,3,5.0,0.37,4.63,Approved,BRL
3694,3725,20250720,6,28.79,0.61,28.18,Approved,EUR
3695,3727,20251013,2,135.85,1.19,134.66,Approved,USD
3696,3729,20250909,6,164.76,1.67,163.09,Approved,AUD
3697,3729,20250919,4,84.07,0.58,83.49,Approved,AUD
3698,3731,20251003,6,299.1,1.15,297.95,Approved,EUR
3699,3731,20250518,2,296.45,2.51,293.94,Approved,EUR
3700,3734,20241116,5,16.99,0.36,16.63,Approved,COP
3701,3734,20250723,3,7.47,0.55,6.92,Approved,COP
3702,3734,20250426,4,5.0,0.34,4.66,Pending,COP
3703,3735,20251001,2,61.03,0.74,60.29,Approved,NOK
3704,3735,20250709,1,777.71,4.14,773.57,Approved,NOK
3705,3738,20250719,5,198.87,1.85,197.02,Approved,EUR
3706,3742,20251007,6,97.72,0.56,97.16,Approved,COP
3707,3742,20250712,6,53.36,0.6,52.76,Pending,COP
3708,3743,20250427,5,108.72,0.78,107.94,Approved,SEK
3709,3744,20250924,3,147.81,0.88,146.93,Approved,MXN
3710,3744,20250906,2,47.3,0.65,46.65,Approved,MXN
3711,3745,20250820,1,616.96,2.77,614.19,Pending,EUR
3712,3746,20241111,5,460.14,3.64,456.5,Approved,EUR
3713,3746,20250708,6,677.14,2.66,674.48,Approved,EUR
3714,3750,20250717,6,275.1,2.0,273.1,Approved,EUR
3715,3754,20250730,5,3991.76,21.77,3969.99,Approved,EUR
3716,3755,20250428,4,304.16,1.66,302.5,Approved,EUR
3717,3756,20250816,2,97.33,1.05,96.28,Approved,GBP
3718,3756,20250811,4,896.56,3.74,892.82,Approved,GBP
3719,3758,20250724,4,495.33,3.1,492.23,Approved,EUR
3720,3758,20250212,2,1037.69,7.61,1030.08,Approved,EUR
3721,3760,20250729,3,23.97,0.46,23.51,Approved,CAD
3722,3763,20240306,6,128.06,1.33,126.73,Pending,SEK
3723,3765,20251016,6,45.63,0.85,44.78,Declined,NOK
3724,3765,20251002,3,12.55,0.59,11.96,Approved,NOK
3725,3765,20250812,3,8.79,0.54,8.25,Pending,NOK
3726,3765,20250620,3,5.0,0.25,4.75,Approved,NOK
3727,3765,20250308,3,5.0,0.41,4.59,Pending,NOK
3728,3765,20241217,6,63.96,0.9,63.06,Approved,NOK
3729,3768,20250521,3,184.78,1.17,183.61,Approved,AUD
3730,3770,20250821,5,917.44,7.48,909.96,Approved,GBP
3731,3770,20250827,4,1680.69,5.2,1675.49,Approved,GBP
3732,3771,20251001,6,298.71,2.77,295.94,Approved,BRL
3733,3774,20251019,4,59.51,0.58,58.93,Approved,NOK
3734,3774,20250702,4,490.28,4.04,486.24,Approved,NOK
3735,3775,20250918,6,37.31,0.59,36.72,Approved,EUR
3736,3775,20250908,1,57.34,0.72,56.62,Approved,EUR
3737,3775,20250824,6,10.97,0.32,10.65,Approved,EUR
3738,3777,20250810,4,77.93,0.79,77.14,Declined,AUD
3739,3778,20250729,4,194.22,1.2,193.02,Approved,EUR
3740,3778,20240812,6,718.13,3.39,714.74,Approved,EUR
3741,3778,20240421,6,854.34,5.47,848.87,Approved,EUR
3742,3778,20250728,3,361.98,2.63,359.35,Approved,EUR
3743,3780,20250928,6,5.0,0.3,4.7,Declined,AUD
3744,3780,20250606,6,29.0,0.49,28.51,Approved,AUD
3745,3781,20250314,3,6.98,0.35,6.63,Approved,EUR
3746,3784,20250922,2,5.0,0.29,4.71,Approved,DKK
3747,3784,20250929,6,8.1,0.48,7.62,Approved,DKK
3748,3784,20250714,5,27.58,0.52,27.06,Approved,DKK
3749,3784,20250220,5,19.95,0.61,19.34,Approved,DKK
3750,3784,20240822,1,12.26,0.42,11.84,Approved,DKK
3751,3784,20240407,6,80.54,1.1,79.44,Approved,DKK
3752,3787,20251025,5,256.95,2.28,254.67,Approved,ARS
3753,3788,20250819,1,168.27,1.69,166.58,Approved,COP
3754,3790,20251031,1,125.12,1.06,124.06,Approved,MXN
3755,3790,20251031,3,210.83,1.55,209.28,Approved,MXN
3756,3793,20250516,5,576.67,2.03,574.64,Approved,GBP
3757,3794,20250727,1,437.19,2.8,434.39,Approved,COP
3758,3794,20250718,6,28.02,0.43,27.59,Approved,COP
3759,3797,20250912,6,7.29,0.33,6.96,Approved,AUD
3760,3797,20241230,2,10.8,0.54,10.26,Approved,AUD
3761,3797,20250506,1,5.0,0.45,4.55,Approved,AUD
3762,3797,20250831,3,6.25,0.34,5.91,Approved,AUD
3763,3797,20241213,4,31.69,0.46,31.23,Approved,AUD
3764,3797,20250708,1,12.64,0.4,12.24,Approved,AUD
3765,3797,20250517,6,15.44,0.63,14.81,Approved,AUD
3766,3799,20250814,4,368.78,1.51,367.27,Approved,EUR
3767,3800,20241016,2,9.43,0.35,9.08,Approved,NZD
3768,3800,20251011,6,5.0,0.33,4.67,Approved,NZD
3769,3801,20240929,5,683.6,4.31,679.29,Approved,EUR
3770,3802,20240814,3,206.97,1.7,205.27,Approved,BRL
3771,3804,20251015,2,49.14,0.75,48.39,Approved,AUD
3772,3804,20250805,2,378.0,2.8,375.2,Approved,AUD
3773,3804,20250717,6,146.02,1.39,144.63,Approved,AUD
3774,3806,20251030,1,491.03,1.39,489.64,Approved,EUR
3775,3807,20250908,1,5.0,0.6,4.4,Pending,EUR
3776,3807,20251019,5,5.75,0.45,5.3,Approved,EUR
3777,3807,20250819,5,7.1,0.3,6.8,Approved,EUR
3778,3807,20251030,5,5.0,0.51,4.49,Approved,EUR
3779,3807,20251024,6,5.0,0.39,4.61,Approved,EUR
3780,3807,20250827,6,5.0,0.39,4.61,Approved,EUR
3781,3809,20251017,2,26.49,0.35,26.14,Pending,ARS
3782,3811,20250323,6,43.17,0.54,42.63,Approved,EUR
3783,3811,20250509,3,8.73,0.45,8.28,Pending,EUR
3784,3811,20250822,5,41.96,0.66,41.3,Approved,EUR
3785,3813,20250613,5,39.77,0.63,39.14,Approved,NOK
3786,3815,20250125,6,568.43,4.69,563.74,Approved,CAD
3787,3816,20250725,1,150.2,0.9,149.3,Approved,AUD
3788,3819,20250703,5,85.92,0.8,85.12,Approved,USD
3789,3820,20250607,6,15.47,0.34,15.13,Approved,EUR
3790,3822,20250906,5,16.9,0.55,16.35,Approved,EUR
3791,3822,20250912,4,17.25,0.58,16.67,Approved,EUR
3792,3822,20250902,4,29.71,0.49,29.22,Approved,EUR
3793,3823,20251020,4,335.27,2.14,333.13,Approved,ARS
3794,3824,20250310,6,1052.4,7.05,1045.35,Approved,COP
3795,3824,20241223,3,967.13,3.42,963.71,Approved,COP
3796,3824,20250420,5,282.2,2.06,280.14,Approved,COP
3797,3824,20251012,2,298.53,1.36,297.17,Approved,COP
3798,3824,20250430,6,380.59,3.23,377.36,Approved,COP
3799,3826,20240825,3,88.2,0.69,87.51,Approved,NZD
3800,3827,20250705,4,245.99,1.68,244.31,Declined,GBP
3801,3827,20250726,6,146.6,0.89,145.71,Approved,GBP
3802,3831,20251027,1,60.71,0.9,59.81,Pending,AUD
3803,3832,20250902,4,330.3,3.02,327.28,Approved,AUD
3804,3833,20250605,1,20.87,0.61,20.26,Approved,EUR
3805,3833,20251005,4,41.25,0.49,40.76,Approved,EUR
3806,3834,20250630,5,54.73,0.78,53.95,Approved,BRL
3807,3834,20250722,1,7.45,0.61,6.84,Approved,BRL
3808,3835,20251031,6,36.19,0.62,35.57,Approved,EUR
3809,3835,20251026,6,212.82,1.11,211.71,Approved,EUR
3810,3836,20250626,4,790.3,2.87,787.43,Approved,SEK
3811,3836,20250802,3,825.21,2.24,822.97,Approved,SEK
3812,3839,20250908,6,27.22,0.59,26.63,Approved,GBP
3813,3839,20250129,6,15.88,0.33,15.55,Approved,GBP
3814,3842,20250513,5,553.09,1.88,551.21,Approved,MXN
3815,3843,20250726,3,381.16,3.4,377.76,Approved,USD
3816,3843,20251017,4,87.87,0.78,87.09,Approved,USD
3817,3843,20250923,5,50.77,0.73,50.04,Approved,USD
3818,3844,20250823,6,264.37,1.38,262.99,Pending,EUR
3819,3847,20250728,5,5.0,0.29,4.71,Pending,USD
3820,3847,20250612,4,5.0,0.56,4.44,Approved,USD
3821,3848,20250812,6,188.08,1.0,187.08,Approved,COP
3822,3848,20250621,6,365.09,1.85,363.24,Approved,COP
3823,3851,20250824,6,202.06,1.32,200.74,Approved,NZD
3824,3855,20250723,6,22.47,0.62,21.85,Approved,BRL
3825,3861,20250918,6,129.37,1.11,128.26,Approved,EUR
3826,3861,20251023,1,189.14,1.18,187.96,Approved,EUR
3827,3863,20250413,2,1198.59,5.41,1193.18,Approved,NZD
3828,3864,20251013,3,248.91,2.01,246.9,Approved,GBP
3829,3866,20251021,2,45.29,0.38,44.91,Approved,EUR
3830,3866,20251006,6,30.88,0.32,30.56,Approved,EUR
3831,3866,20251016,2,7.45,0.46,6.99,Approved,EUR
3832,3866,20251020,6,51.96,0.43,51.53,Pending,EUR
3833,3868,20241219,3,97.31,1.26,96.05,Approved,DKK
3834,3868,20250321,6,51.61,0.53,51.08,Approved,DKK
3835,3870,20250716,1,134.57,0.82,133.75,Approved,GBP
3836,3870,20251007,1,499.87,2.1,497.77,Approved,GBP
3837,3872,20250117,1,109.78,0.53,109.25,Approved,SEK
3838,3872,20241222,3,195.1,1.18,193.92,Approved,SEK
3839,3872,20250529,2,110.0,1.07,108.93,Approved,SEK
3840,3872,20251011,6,15.54,0.53,15.01,Approved,SEK
3841,3872,20251011,2,33.51,0.65,32.86,Pending,SEK
3842,3874,20250317,2,634.16,1.95,632.21,Approved,GBP
3843,3875,20250223,6,174.21,1.69,172.52,Approved,ARS
3844,3875,20250920,4,428.15,2.62,425.53,Approved,ARS
3845,3875,20250128,3,1063.99,7.97,1056.02,Pending,ARS
3846,3876,20250616,2,471.66,2.65,469.01,Approved,AUD
3847,3879,20251030,5,35.08,0.51,34.57,Approved,CAD
3848,3882,20250730,1,1081.35,6.84,1074.51,Approved,EUR
3849,3882,20250425,6,36.01,0.5,35.51,Approved,EUR
3850,3882,20250614,3,94.2,0.8,93.4,Approved,EUR
3851,3882,20250610,5,1535.67,8.95,1526.72,Approved,EUR
3852,3883,20250820,4,455.74,3.71,452.03,Approved,NOK
3853,3883,20251001,3,162.11,1.67,160.44,Approved,NOK
3854,3884,20251008,6,280.37,0.86,279.51,Approved,BRL
3855,3884,20251030,2,384.12,1.51,382.61,Approved,BRL
3856,3885,20250703,5,624.85,1.71,623.14,Approved,CAD
3857,3885,20250618,1,986.0,5.28,980.72,Approved,CAD
3858,3886,20251013,6,22.28,0.41,21.87,Approved,AUD
3859,3886,20250812,1,158.64,1.14,157.5,Approved,AUD
3860,3890,20241023,3,69.75,0.82,68.93,Approved,EUR
3861,3890,20241020,5,37.21,0.71,36.5,Approved,EUR
3862,3891,20251031,1,68.96,0.89,68.07,Approved,NZD
3863,3891,20251029,6,181.37,1.25,180.12,Approved,NZD
3864,3892,20241218,5,69.92,0.47,69.45,Approved,SEK
3865,3892,20250917,6,122.43,1.21,121.22,Pending,SEK
3866,3892,20241220,3,109.92,0.58,109.34,Approved,SEK
3867,3892,20240914,1,180.79,0.83,179.96,Pending,SEK
3868,3895,20250919,6,482.44,2.02,480.42,Approved,EUR
3869,3895,20250713,6,147.93,0.58,147.35,Approved,EUR
3870,3895,20251028,1,126.94,1.38,125.56,Approved,EUR
3871,3897,20240708,3,21.82,0.51,21.31,Approved,ARS
3872,3897,20240303,4,145.95,1.09,144.86,Approved,ARS
3873,3897,20250924,3,382.87,3.46,379.41,Approved,ARS
3874,3897,20241130,6,521.35,4.68,516.67,Pending,ARS
3875,3900,20250120,3,204.65,0.83,203.82,Approved,EUR
3876,3902,20250730,1,187.75,1.18,186.57,Pending,SEK
3877,3903,20250829,1,5.18,0.48,4.7,Approved,SEK
3878,3903,20251020,4,11.58,0.27,11.31,Approved,SEK
3879,3903,20250402,5,5.45,0.27,5.18,Approved,SEK
3880,3904,20241123,1,669.6,5.15,664.45,Approved,BRL
3881,3905,20240530,2,84.83,0.56,84.27,Approved,EUR
3882,3906,20250924,2,44.5,0.68,43.82,Approved,MXN
3883,3909,20251013,6,219.75,1.71,218.04,Approved,EUR
3884,3911,20250202,6,17.03,0.49,16.54,Approved,MXN
3885,3912,20240910,2,4399.02,17.3,4381.72,Approved,EUR
3886,3915,20250427,2,5089.83,27.29,5062.54,Approved,DKK
3887,3916,20241105,1,12.07,0.37,11.7,Approved,EUR
3888,3916,20250804,6,20.13,0.36,19.77,Approved,EUR
3889,3918,20250410,1,17.51,0.4,17.11,Approved,EUR
3890,3918,20250220,5,36.86,0.74,36.12,Approved,EUR
3891,3918,20240602,1,19.25,0.68,18.57,Approved,EUR
3892,3918,20240129,4,5.0,0.52,4.48,Approved,EUR
3893,3918,20250810,3,7.81,0.31,7.5,Pending,EUR
3894,3918,20250921,1,26.06,0.55,25.51,Approved,EUR
3895,3919,20250820,4,12.66,0.32,12.34,Approved,CAD
3896,3919,20250911,3,9.24,0.26,8.98,Approved,CAD
3897,3920,20241006,3,420.96,3.83,417.13,Approved,MXN
3898,3921,20250805,6,5.0,0.53,4.47,Approved,GBP
3899,3921,20250726,3,25.84,0.45,25.39,Approved,GBP
3900,3926,20250809,3,193.35,1.36,191.99,Approved,EUR
3901,3928,20250618,6,45.16,0.76,44.4,Approved,EUR
3902,3930,20250519,2,326.19,1.41,324.78,Approved,AUD
3903,3931,20251003,1,5.0,0.56,4.44,Approved,EUR
3904,3931,20250616,6,5.0,0.38,4.62,Approved,EUR
3905,3931,20250810,1,5.0,0.56,4.44,Pending,EUR
3906,3931,20251011,6,5.5,0.37,5.13,Approved,EUR
3907,3933,20251017,5,948.91,7.4,941.51,Approved,USD
3908,3934,20250918,6,36.84,0.55,36.29,Approved,BRL
3909,3934,20250330,6,41.38,0.6,40.78,Approved,BRL
3910,3934,20250112,6,10.01,0.41,9.6,Approved,BRL
3911,3934,20250729,6,10.09,0.62,9.47,Approved,BRL
3912,3939,20250812,6,231.95,2.07,229.88,Approved,BRL
3913,3941,20251020,3,55.79,0.73,55.06,Approved,EUR
3914,3941,20251015,3,52.85,0.61,52.24,Approved,EUR
3915,3942,20250803,4,86.68,1.0,85.68,Approved,BRL
3916,3942,20250705,4,159.53,1.11,158.42,Approved,BRL
3917,3942,20250918,6,410.43,3.18,407.25,Pending,BRL
3918,3943,20250720,6,10.97,0.34,10.63,Approved,EUR
3919,3943,20250215,6,7.2,0.32,6.88,Approved,EUR
3920,3946,20250927,3,5.0,0.54,4.46,Approved,CAD
3921,3946,20250817,6,66.27,0.61,65.66,Approved,CAD
3922,3947,20241118,3,4184.87,21.97,4162.9,Approved,EUR
3923,3949,20250514,4,5.0,0.58,4.42,Approved,DKK
3924,3949,20250829,4,131.1,1.2,129.9,Pending,DKK
3925,3949,20250715,2,55.83,0.34,55.49,Pending,DKK
3926,3950,20250919,6,78.5,0.58,77.92,Approved,DKK
3927,3950,20250926,2,66.39,0.65,65.74,Approved,DKK
3928,3952,20251027,2,49.94,0.68,49.26,Approved,EUR
3929,3954,20241024,6,13.57,0.31,13.26,Approved,NOK
3930,3954,20250201,6,8.35,0.57,7.78,Approved,NOK
3931,3955,20241130,4,71.73,0.42,71.31,Approved,EUR
3932,3957,20250625,5,10.75,0.28,10.47,Approved,USD
3933,3957,20250424,2,5.0,0.52,4.48,Approved,USD
3934,3958,20250427,3,157.73,1.44,156.29,Approved,EUR
3935,3958,20250508,6,325.13,2.03,323.1,Approved,EUR
3936,3962,20251022,1,252.51,1.46,251.05,Pending,USD
3937,3963,20250903,1,228.85,2.19,226.66,Declined,ARS
3938,3963,20250918,5,223.47,1.34,222.13,Approved,ARS
3939,3964,20250917,5,68.67,0.48,68.19,Pending,COP
3940,3965,20250713,2,2329.6,6.43,2323.17,Approved,EUR
3941,3967,20250602,3,140.64,1.11,139.53,Pending,CAD
3942,3967,20250916,5,110.35,0.64,109.71,Pending,CAD
3943,3968,20251012,6,6584.57,19.47,6565.1,Approved,USD
3944,3970,20240401,3,62.06,0.63,61.43,Approved,AUD
3945,3971,20250512,5,58.48,0.85,57.63,Approved,EUR
3946,3971,20251020,2,17.52,0.43,17.09,Approved,EUR
3947,3971,20250704,2,18.67,0.27,18.4,Approved,EUR
3948,3971,20250102,6,32.73,0.68,32.05,Approved,EUR
3949,3972,20250730,4,18.12,0.4,17.72,Approved,EUR
3950,3972,20250727,5,33.06,0.54,32.52,Approved,EUR
3951,3974,20251023,5,333.41,2.28,331.13,Declined,EUR
3952,3976,20241021,6,610.21,1.88,608.33,Approved,EUR
3953,3977,20251001,1,245.61,1.48,244.13,Approved,COP
3954,3978,20241225,3,74.55,0.83,73.72,Approved,CAD
3955,3982,20251030,5,704.07,5.98,698.09,Approved,MXN
3956,3983,20250205,6,270.87,2.27,268.6,Pending,SEK
3957,3983,20251023,4,5.18,0.48,4.7,Approved,SEK
3958,3983,20240410,3,47.21,0.73,46.48,Approved,SEK
3959,3984,20250601,3,39.68,0.68,39.0,Approved,MXN
3960,3984,20250512,3,192.43,1.51,190.92,Approved,MXN
3961,3985,20250710,6,39.14,0.5,38.64,Approved,EUR
3962,3988,20251031,5,311.64,2.26,309.38,Approved,USD
3963,3989,20241103,4,109.16,0.86,108.3,Approved,USD
3964,3991,20250811,4,15.48,0.67,14.81,Approved,EUR
3965,3993,20251009,1,106.9,1.25,105.65,Approved,ARS
3966,3994,20241204,6,65.61,0.54,65.07,Approved,EUR
3967,3994,20251017,6,20.87,0.53,20.34,Approved,EUR
3968,3995,20250206,3,25.28,0.66,24.62,Approved,EUR
3969,3997,20250917,2,332.03,2.49,329.54,Approved,MXN
3970,3999,20250701,6,20.64,0.33,20.31,Approved,EUR
3971,3999,20250408,6,82.31,0.93,81.38,Approved,EUR
3972,4003,20250126,5,41.08,0.44,40.64,Approved,EUR
3973,4004,20250909,1,10.99,0.29,10.7,Approved,GBP
3974,4007,20250616,1,1053.74,6.83,1046.91,Declined,MXN
3975,4008,20250628,5,279.55,2.06,277.49,Approved,NOK
3976,4011,20251021,6,592.33,4.0,588.33,Approved,BRL
3977,4013,20250927,3,254.05,2.02,252.03,Approved,MXN
3978,4013,20250729,5,11.94,0.25,11.69,Approved,MXN
3979,4013,20250729,4,740.22,3.75,736.47,Approved,MXN
3980,4016,20250621,5,12.1,0.44,11.66,Approved,NOK
3981,4016,20251018,6,18.37,0.35,18.02,Pending,NOK
3982,4020,20250404,6,244.94,1.33,243.61,Approved,NZD
3983,4020,20250910,1,126.27,1.25,125.02,Approved,NZD
3984,4020,20250621,6,246.24,1.65,244.59,Approved,NZD
