purchase_id,customer_id,date_id,payment_method_id,gross_purchase_amount,bonus_credit,payment_fees,net_deposit,currency,status
48214,2651,20240125,2,103.86,0.0,2.07,101.79,NOK,Approved
48215,109,20240712,2,88.79,0.0,1.79,87.0,NZD,Approved
48216,1049,20240205,3,39.76,0.0,1.33,38.43,SEK,Approved
48217,3556,20240620,1,135.85,0.0,2.55,133.3,EUR,Approved
48218,1263,20250504,1,52.87,0.0,1.05,51.82,USD,Declined
48219,1264,20250303,3,71.14,15.6,2.15,68.99,EUR,Approved
48220,4088,20250402,3,7.59,0.0,0.5,7.09,CAD,Approved
48221,2279,20240830,2,14.55,0.0,0.38,14.17,EUR,Approved
48222,4277,20250630,1,42.74,0.0,0.87,41.87,COP,Approved
48223,551,20241207,2,28.48,0.0,0.64,27.84,SEK,Approved
48224,4712,20241231,4,50.12,11.57,1.25,48.87,EUR,Approved
48225,3415,20250424,2,67.85,0.0,1.39,66.46,EUR,Approved
48226,3088,20240523,1,13.25,0.0,0.34,12.91,EUR,Approved
48227,4834,20250422,3,26.33,0.0,0.98,25.35,SEK,Approved
48228,5646,20240612,2,59.26,0.0,1.23,58.03,DKK,Approved
48229,3808,20250318,3,42.11,0.0,1.39,40.72,EUR,Approved
48230,846,20250803,1,43.54,0.0,0.88,42.66,EUR,Approved
48231,3589,20240521,3,105.66,0.0,3.05,102.61,DKK,Approved
48232,25,20240410,1,168.48,28.49,3.13,165.35,SEK,Approved
48233,1924,20250623,1,118.28,23.31,2.23,116.05,DKK,Approved
48234,4121,20250105,1,25.22,0.0,0.55,24.67,NZD,Approved
48235,5134,20250118,4,14.71,1.33,0.47,14.24,EUR,Approved
48236,2082,20240918,3,31.39,0.0,1.12,30.27,GBP,Approved
48237,1509,20240719,1,44.53,0.0,0.9,43.63,EUR,Approved
48238,1049,20241208,2,7.11,0.0,0.24,6.87,SEK,Approved
48239,2835,20240909,2,14.33,0.0,0.37,13.96,USD,Approved
48240,2438,20240515,1,21.75,4.26,0.49,21.26,EUR,Approved
48241,2933,20251002,1,77.59,0.0,1.5,76.09,SEK,Approved
48242,1574,20250805,2,18.05,0.0,0.44,17.61,BRL,Approved
48243,2689,20241112,1,52.64,0.0,1.05,51.59,EUR,Approved
48244,2080,20241127,3,91.66,0.0,2.68,88.98,EUR,Approved
48245,5891,20250815,1,133.96,0.0,2.51,131.45,EUR,Approved
48246,1199,20250715,2,12.83,0.0,0.34,12.49,CAD,Declined
48247,761,20241201,2,8.13,0.0,0.25,7.88,MXN,Approved
48248,4844,20240714,1,38.89,0.0,0.8,38.09,ARS,Approved
48249,4636,20240816,2,6.21,0.0,0.22,5.99,CAD,Approved
48250,4865,20240921,3,10.22,0.0,0.57,9.65,AUD,Approved
48251,2923,20250604,5,28.22,0.0,0.77,27.45,GBP,Approved
48252,1317,20250810,2,12.16,0.0,0.33,11.83,USD,Approved
48253,5364,20240530,5,30.63,0.0,0.82,29.81,EUR,Approved
48254,4741,20250427,3,755.29,0.0,19.94,735.35,NOK,Approved
48255,4398,20240819,3,34.3,0.0,1.19,33.11,GBP,Approved
48256,227,20240921,4,33.05,0.0,0.88,32.17,EUR,Approved
48257,2844,20250405,3,62.25,7.83,1.92,60.33,EUR,Approved
48258,2016,20250106,3,201.62,0.0,5.54,196.08,EUR,Approved
48259,2039,20240430,4,40.51,5.29,1.04,39.47,EUR,Approved
48260,805,20240212,1,52.37,0.0,1.04,51.33,ARS,Approved
48261,5224,20240509,3,48.49,0.0,1.56,46.93,NOK,Declined
48262,1500,20240826,3,120.52,0.0,3.43,117.09,BRL,Approved
48263,349,20250325,1,39.67,0.0,0.81,38.86,DKK,Approved
48264,2560,20250316,4,54.19,0.0,1.34,52.85,NZD,Approved
48265,3213,20251023,2,52.68,0.0,1.1,51.58,CAD,Approved
48266,2082,20241110,5,32.45,0.0,0.86,31.59,GBP,Approved
48267,2082,20250914,1,86.13,0.0,1.65,84.48,GBP,Approved
48268,2211,20251007,3,13.46,2.26,0.65,12.81,EUR,Approved
48269,4062,20240826,1,31.46,0.0,0.67,30.79,EUR,Approved
48270,1558,20250210,1,51.57,0.0,1.03,50.54,EUR,Approved
48271,5562,20251009,3,80.91,0.0,2.4,78.51,EUR,Approved
48272,2134,20240707,1,124.99,8.11,2.35,122.64,NOK,Approved
48273,2279,20250806,5,67.44,9.24,1.63,65.81,EUR,Approved
48274,971,20250504,2,17.2,0.0,0.43,16.77,AUD,Approved
48275,2623,20240913,3,42.53,5.1,1.41,41.12,NZD,Approved
48276,4089,20240108,2,24.84,0.0,0.57,24.27,ARS,Approved
48277,2010,20250509,4,6.19,0.0,0.29,5.9,DKK,Approved
48278,1232,20250716,1,80.48,15.67,1.55,78.93,NZD,Approved
48279,4609,20241231,5,44.42,0.0,1.13,43.29,EUR,Approved
48280,3453,20240612,1,35.28,0.0,0.74,34.54,DKK,Approved
48281,2858,20240718,1,124.66,0.0,2.34,122.32,USD,Approved
48282,2164,20250416,2,180.57,0.0,3.53,177.04,EUR,Approved
48283,1679,20240331,3,60.59,0.0,1.88,58.71,BRL,Approved
48284,747,20241011,2,136.74,0.0,2.7,134.04,MXN,Approved
48285,1574,20240322,1,58.53,0.0,1.15,57.38,BRL,Approved
48286,1606,20240719,2,5.0,0.0,0.2,4.8,EUR,Approved
48287,2000,20240911,1,47.62,0.0,0.96,46.66,AUD,Approved
48288,1582,20240207,3,7.37,0.0,0.49,6.88,MXN,Approved
48289,141,20241129,1,127.1,0.0,2.39,124.71,EUR,Approved
48290,1720,20240818,2,32.79,0.0,0.72,32.07,EUR,Approved
48291,63,20240318,2,31.89,0.0,0.71,31.18,CAD,Approved
48292,4352,20250806,2,126.82,0.0,2.51,124.31,BRL,Approved
48293,1214,20251013,3,57.87,5.74,1.8,56.07,MXN,Approved
48294,761,20241216,1,26.75,0.0,0.58,26.17,MXN,Approved
48295,3649,20241221,2,168.73,0.0,3.31,165.42,EUR,Approved
48296,5667,20250122,3,71.8,0.0,2.17,69.63,GBP,Approved
48297,5482,20240821,3,70.95,0.0,2.14,68.81,EUR,Approved
48298,3249,20250429,2,223.95,0.0,4.36,219.59,DKK,Approved
48299,2055,20250602,6,97.02,10.84,0.98,96.04,SEK,Approved
48300,1317,20240505,3,44.0,0.0,1.44,42.56,USD,Approved
48301,2152,20250810,6,41.97,0.0,0.54,41.43,NOK,Approved
48302,313,20250322,3,45.12,0.0,1.47,43.65,SEK,Approved
48303,3442,20250123,4,26.1,0.0,0.72,25.38,EUR,Approved
48304,5364,20250121,4,12.25,0.0,0.42,11.83,EUR,Approved
48305,3920,20250424,3,61.78,14.31,1.91,59.87,MXN,Declined
48306,3599,20240831,4,59.63,0.0,1.46,58.17,EUR,Approved
48307,1678,20250428,2,13.56,0.0,0.36,13.2,SEK,Approved
48308,2423,20250422,1,59.03,0.0,1.16,57.87,BRL,Approved
48309,5692,20240910,1,21.1,5.16,0.48,20.62,NOK,Approved
48310,4375,20240609,1,57.33,0.0,1.13,56.2,EUR,Approved
48311,393,20250228,4,15.33,0.0,0.49,14.84,NOK,Approved
48312,1199,20240510,2,30.68,0.0,0.68,30.0,CAD,Approved
48313,2361,20240602,1,112.39,0.0,2.12,110.27,EUR,Approved
48314,4938,20241020,1,399.82,0.0,7.3,392.52,AUD,Approved
48315,5390,20240831,2,5.0,0.0,0.2,4.8,NOK,Approved
48316,1935,20240820,5,158.75,0.0,3.64,155.11,EUR,Approved
48317,1090,20250629,5,71.5,0.0,1.72,69.78,GBP,Approved
48318,787,20240713,1,82.41,0.0,1.58,80.83,EUR,Approved
48319,512,20250812,2,27.79,0.0,0.63,27.16,NOK,Approved
48320,1049,20240824,5,29.76,0.0,0.8,28.96,SEK,Approved
48321,625,20241231,1,14.65,0.0,0.36,14.29,AUD,Approved
48322,2940,20251015,3,27.65,0.0,1.02,26.63,EUR,Approved
48323,4497,20250815,2,91.5,0.0,1.84,89.66,EUR,Approved
48324,1728,20250813,1,29.23,0.0,0.63,28.6,NOK,Approved
48325,2980,20250503,2,33.35,0.0,0.73,32.62,MXN,Approved
48326,5181,20250911,2,130.13,0.0,2.57,127.56,AUD,Approved
48327,5467,20240625,5,47.08,7.69,1.19,45.89,BRL,Approved
48328,2082,20241102,2,17.84,0.0,0.44,17.4,GBP,Approved
48329,4317,20240827,3,97.85,0.0,2.84,95.01,EUR,Approved
48330,433,20241017,3,74.93,0.0,2.25,72.68,COP,Approved
48331,3368,20240627,3,19.85,0.0,0.82,19.03,GBP,Approved
48332,3447,20250513,2,94.63,0.0,1.9,92.73,USD,Approved
48333,3219,20250919,4,25.75,0.0,0.72,25.03,COP,Approved
48334,1049,20250626,1,65.92,0.0,1.29,64.63,SEK,Approved
48335,3933,20250514,4,50.56,0.0,1.26,49.3,USD,Approved
48336,1420,20250224,2,136.48,0.0,2.69,133.79,EUR,Approved
48337,5454,20240521,3,116.62,0.0,3.33,113.29,EUR,Approved
48338,551,20250317,5,106.14,13.27,2.49,103.65,SEK,Approved
48339,4012,20250927,2,22.58,1.93,0.53,22.05,USD,Approved
48340,2195,20240128,4,33.99,0.0,0.9,33.09,NZD,Approved
48341,1950,20240901,6,60.47,0.0,0.68,59.79,COP,Approved
48342,1769,20240112,1,35.27,0.0,0.73,34.54,SEK,Approved
48343,2082,20241226,4,25.43,0.0,0.71,24.72,GBP,Approved
48344,1424,20240310,4,171.53,0.0,3.92,167.61,COP,Approved
48345,4950,20241119,2,26.76,0.0,0.61,26.15,AUD,Approved
48346,3621,20250831,3,21.03,0.0,0.85,20.18,EUR,Approved
48347,4358,20250721,1,76.83,0.0,1.48,75.35,MXN,Declined
48348,1420,20240105,3,49.52,0.0,1.59,47.93,EUR,Approved
48349,1301,20250127,1,41.86,0.0,0.85,41.01,MXN,Approved
48350,2279,20250727,6,52.02,0.0,0.62,51.4,EUR,Approved
48351,4147,20240412,2,155.66,15.96,3.06,152.6,BRL,Approved
48352,5820,20241203,1,37.88,0.0,0.78,37.1,EUR,Approved
48353,2082,20250927,2,60.24,0.0,1.24,59.0,GBP,Approved
48354,5071,20241222,2,38.42,0.0,0.83,37.59,CAD,Approved
48355,5539,20241222,2,80.4,0.0,1.63,78.77,EUR,Approved
48356,41,20250927,2,9.28,0.0,0.28,9.0,ARS,Approved
48357,4193,20240427,1,33.27,0.0,0.7,32.57,DKK,Approved
48358,2279,20240417,1,6.56,0.0,0.22,6.34,EUR,Approved
48359,3442,20240925,1,16.66,0.94,0.4,16.26,EUR,Approved
48360,3128,20250122,1,53.71,0.0,1.07,52.64,USD,Approved
48361,5099,20240109,2,171.57,0.0,3.36,168.21,EUR,Approved
48362,1192,20241015,2,28.88,0.0,0.65,28.23,SEK,Approved
48363,4085,20240217,3,80.83,0.0,2.4,78.43,EUR,Approved
48364,1552,20241202,2,66.4,6.7,1.36,65.04,BRL,Approved
48365,4909,20250224,1,78.12,0.0,1.51,76.61,EUR,Approved
48366,5143,20250405,2,98.68,0.0,1.97,96.71,CAD,Approved
48367,1301,20251023,1,153.84,0.0,2.87,150.97,MXN,Approved
48368,2082,20240626,3,97.08,0.0,2.82,94.26,GBP,Approved
48369,3153,20250920,2,9.31,2.18,0.28,9.03,NOK,Approved
48370,395,20250323,4,79.13,0.0,1.89,77.24,GBP,Approved
48371,2963,20240911,2,42.05,0.0,0.9,41.15,EUR,Approved
48372,3462,20241228,2,17.29,1.07,0.43,16.86,USD,Approved
48373,5397,20240417,3,39.6,0.0,1.33,38.27,DKK,Approved
48374,2082,20241123,1,190.94,0.0,3.54,187.4,GBP,Approved
48375,1471,20250317,1,24.94,0.0,0.55,24.39,EUR,Approved
48376,3145,20250306,3,39.3,0.0,1.32,37.98,BRL,Approved
48377,4865,20240315,2,66.66,0.0,1.37,65.29,AUD,Approved
48378,3359,20250225,1,134.48,0.0,2.52,131.96,EUR,Approved
48379,5089,20251019,2,7.36,1.5,0.24,7.12,EUR,Approved
48380,1141,20250510,1,23.99,0.0,0.53,23.46,USD,Approved
48381,5134,20250622,1,539.59,0.0,9.81,529.78,EUR,Approved
48382,3323,20240411,2,43.0,0.0,0.92,42.08,ARS,Approved
48383,1662,20241019,2,814.08,0.0,15.57,798.51,COP,Approved
48384,564,20240211,6,87.11,21.17,0.9,86.21,EUR,Approved
48385,485,20240205,2,59.19,0.0,1.22,57.97,AUD,Approved
48386,4001,20241226,2,52.25,0.0,1.09,51.16,EUR,Approved
48387,5674,20250202,1,42.66,0.0,0.87,41.79,EUR,Approved
48388,4273,20240301,4,20.1,0.0,0.59,19.51,EUR,Approved
48389,4358,20240526,3,48.39,0.0,1.56,46.83,MXN,Approved
48390,1234,20250903,1,88.64,0.0,1.7,86.94,CAD,Approved
48391,1838,20250811,3,49.8,0.0,1.59,48.21,EUR,Approved
48392,4799,20250125,1,723.84,57.99,13.13,710.71,CAD,Approved
48393,2963,20250320,1,46.79,0.0,0.94,45.85,EUR,Approved
48394,141,20250507,2,22.97,0.0,0.54,22.43,EUR,Approved
48395,1574,20250527,3,44.49,0.0,1.46,43.03,BRL,Approved
48396,5195,20250503,1,787.3,0.0,14.27,773.03,COP,Approved
48397,4865,20250208,4,81.78,4.39,1.95,79.83,AUD,Approved
48398,1192,20250611,2,121.4,0.0,2.41,118.99,SEK,Approved
48399,1525,20240803,3,12.77,0.0,0.63,12.14,COP,Approved
48400,5598,20250817,2,72.43,0.0,1.48,70.95,USD,Approved
48401,2279,20240331,4,20.92,3.7,0.61,20.31,EUR,Approved
48402,928,20240827,3,57.62,0.0,1.8,55.82,CAD,Approved
48403,2963,20240508,4,72.98,0.0,1.76,71.22,EUR,Approved
48404,2702,20250825,3,47.2,0.0,1.53,45.67,MXN,Approved
48405,5824,20240521,2,29.7,0.0,0.66,29.04,USD,Approved
48406,3765,20241126,4,48.38,0.0,1.21,47.17,NOK,Approved
48407,2507,20240912,4,44.43,0.0,1.13,43.3,BRL,Approved
48408,2082,20240327,2,127.33,0.0,2.52,124.81,GBP,Approved
48409,3577,20241029,1,71.34,0.0,1.38,69.96,ARS,Approved
48410,3154,20250818,1,49.23,7.32,0.99,48.24,SEK,Approved
48411,3961,20240426,1,51.35,0.0,1.02,50.33,EUR,Approved
48412,3249,20240912,5,78.55,0.0,1.88,76.67,DKK,Approved
48413,5380,20250621,2,167.99,0.0,3.29,164.7,EUR,Approved
48414,29,20240930,4,262.57,0.0,5.93,256.64,BRL,Approved
48415,3323,20240612,1,50.12,0.0,1.0,49.12,ARS,Approved
48416,4741,20240809,1,627.35,0.0,11.39,615.96,NOK,Approved
48417,552,20250312,1,71.69,0.0,1.39,70.3,EUR,Approved
48418,567,20240714,1,41.95,0.0,0.86,41.09,EUR,Approved
48419,567,20241204,3,44.73,0.0,1.46,43.27,EUR,Approved
48420,5579,20240302,1,53.3,0.0,1.06,52.24,EUR,Approved
48421,4979,20240715,1,20.66,0.0,0.47,20.19,BRL,Approved
48422,709,20240517,1,155.33,8.17,2.9,152.43,EUR,Approved
48423,3801,20240416,1,114.72,27.67,2.16,112.56,EUR,Approved
48424,3409,20240212,1,39.36,2.78,0.81,38.55,USD,Approved
48425,860,20240315,3,101.29,0.0,2.93,98.36,EUR,Approved
48426,3123,20240220,5,35.33,0.0,0.93,34.4,EUR,Approved
48427,268,20251023,3,23.31,0.0,0.91,22.4,NZD,Approved
48428,33,20240103,3,91.19,0.0,2.67,88.52,AUD,Approved
48429,1713,20240222,2,18.55,0.0,0.45,18.1,EUR,Approved
48430,5467,20250227,2,62.4,0.0,1.29,61.11,BRL,Approved
48431,3323,20251019,1,81.39,0.0,1.57,79.82,ARS,Approved
48432,189,20241101,2,72.6,0.0,1.48,71.12,EUR,Approved
48433,220,20240111,4,62.81,0.0,1.53,61.28,EUR,Approved
48434,761,20250325,1,19.53,0.0,0.45,19.08,MXN,Approved
48435,1577,20240529,1,137.3,21.32,2.57,134.73,USD,Approved
48436,1014,20241226,2,95.55,0.0,1.92,93.63,NOK,Approved
48437,1358,20250728,2,77.62,0.0,1.57,76.05,CAD,Approved
48438,1049,20240424,2,55.35,0.0,1.15,54.2,SEK,Approved
48439,4665,20251009,2,53.39,0.0,1.11,52.28,USD,Approved
48440,2279,20250817,6,64.66,0.0,0.72,63.94,EUR,Approved
48441,3976,20250807,3,25.01,0.0,0.95,24.06,EUR,Approved
48442,1783,20250803,4,75.01,0.0,1.8,73.21,EUR,Approved
48443,2482,20240422,1,52.53,0.0,1.05,51.48,NZD,Approved
48444,3556,20240115,1,23.0,0.0,0.51,22.49,EUR,Approved
48445,403,20241226,5,13.59,0.0,0.45,13.14,MXN,Approved
48446,1552,20240731,3,36.12,0.0,1.24,34.88,BRL,Approved
48447,5742,20240419,2,26.98,0.0,0.61,26.37,COP,Approved
48448,5044,20250213,1,5.0,0.0,0.19,4.81,NZD,Approved
48449,5530,20241116,3,45.49,0.0,1.48,44.01,GBP,Approved
48450,271,20240505,1,21.67,0.0,0.49,21.18,EUR,Approved
48451,3323,20241213,1,101.55,23.84,1.93,99.62,ARS,Approved
48452,1627,20250604,4,113.99,0.0,2.66,111.33,USD,Approved
48453,4972,20240602,2,34.87,0.0,0.76,34.11,USD,Approved
48454,3459,20250405,2,325.73,0.0,6.29,319.44,NZD,Approved
48455,1209,20250531,3,96.09,0.0,2.8,93.29,BRL,Approved
48456,410,20250913,4,36.06,0.0,0.94,35.12,NOK,Approved
48457,4127,20250718,1,56.84,0.0,1.12,55.72,NZD,Approved
48458,5534,20250210,2,57.64,0.0,1.2,56.44,EUR,Approved
48459,1888,20240807,5,53.94,0.0,1.34,52.6,EUR,Approved
48460,2334,20250429,3,57.16,0.0,1.79,55.37,EUR,Approved
48461,4320,20240331,2,148.02,0.0,2.91,145.11,NOK,Approved
48462,3442,20250412,2,58.49,0.0,1.21,57.28,EUR,Approved
48463,3596,20240815,1,86.74,0.0,1.66,85.08,DKK,Approved
48464,1574,20240318,2,79.9,0.0,1.62,78.28,BRL,Approved
48465,706,20240623,4,80.89,0.0,1.93,78.96,COP,Declined
48466,2711,20250329,1,134.83,0.0,2.53,132.3,MXN,Approved
48467,3263,20240109,5,129.36,14.16,3.0,126.36,EUR,Approved
48468,4620,20240721,2,77.9,0.0,1.58,76.32,NZD,Approved
48469,498,20241105,1,61.08,0.0,1.2,59.88,DKK,Approved
48470,1199,20251006,2,121.53,0.0,2.41,119.12,CAD,Approved
48471,1372,20240721,1,35.58,0.0,0.74,34.84,MXN,Approved
48472,3214,20250529,2,161.16,0.0,3.16,158.0,SEK,Approved
48473,2279,20241211,4,10.38,1.7,0.38,10.0,EUR,Approved
48474,4138,20250308,1,59.88,0.0,1.18,58.7,USD,Approved
48475,5065,20250723,3,28.22,0.0,1.03,27.19,EUR,Approved
48476,3612,20241231,4,42.5,0.0,1.08,41.42,NOK,Approved
48477,5134,20250416,3,43.6,0.0,1.43,42.17,EUR,Approved
48478,3870,20240517,2,29.25,0.0,0.66,28.59,GBP,Approved
48479,3442,20250517,3,104.02,0.0,3.0,101.02,EUR,Approved
48480,3191,20250115,3,47.55,0.0,1.54,46.01,EUR,Approved
48481,2963,20251014,2,47.54,0.0,1.0,46.54,EUR,Approved
48482,1049,20240207,2,116.78,0.0,2.32,114.46,SEK,Approved
48483,2886,20250421,2,68.29,0.0,1.4,66.89,COP,Approved
48484,4673,20250804,4,24.36,0.0,0.69,23.67,NOK,Approved
48485,3231,20250603,2,33.9,0.0,0.74,33.16,CAD,Approved
48486,2279,20240804,3,25.88,0.0,0.97,24.91,EUR,Approved
48487,5562,20240309,4,41.56,0.0,1.06,40.5,EUR,Approved
48488,127,20241125,6,154.28,0.0,1.43,152.85,BRL,Approved
48489,820,20241005,2,137.42,0.0,2.71,134.71,COP,Approved
48490,5336,20250119,5,21.46,0.0,0.62,20.84,BRL,Approved
48491,761,20240410,1,31.17,0.0,0.66,30.51,MXN,Approved
48492,3297,20250817,1,19.06,0.0,0.44,18.62,NZD,Approved
48493,5467,20240330,1,87.74,0.0,1.68,86.06,BRL,Approved
48494,4064,20250319,4,172.05,0.0,3.94,168.11,GBP,Approved
48495,2398,20240219,6,14.33,3.47,0.31,14.02,EUR,Approved
48496,510,20240226,2,22.52,0.0,0.53,21.99,EUR,Approved
48497,1263,20250325,2,99.11,0.0,1.98,97.13,USD,Approved
48498,4138,20250322,6,5.0,0.0,0.24,4.76,USD,Approved
48499,4088,20250706,5,21.66,0.0,0.63,21.03,CAD,Approved
48500,3434,20241127,3,77.29,0.0,2.31,74.98,USD,Approved
48501,3053,20240823,3,56.47,12.09,1.77,54.7,COP,Approved
48502,1717,20240204,1,65.86,0.0,1.29,64.57,USD,Approved
48503,3740,20240811,2,106.62,0.0,2.13,104.49,EUR,Approved
48504,5634,20250811,6,23.82,0.0,0.39,23.43,SEK,Approved
48505,3836,20240104,1,58.02,0.0,1.14,56.88,SEK,Approved
48506,5210,20240429,5,78.07,0.0,1.87,76.2,BRL,Approved
48507,4201,20250603,1,19.82,0.0,0.46,19.36,EUR,Approved
48508,4453,20250814,2,110.68,0.0,2.2,108.48,COP,Approved
48509,835,20241004,1,11.92,0.0,0.31,11.61,EUR,Approved
48510,593,20250807,2,20.23,0.0,0.48,19.75,GBP,Declined
48511,1866,20250330,5,50.63,0.0,1.26,49.37,AUD,Approved
48512,2082,20240819,2,138.82,0.0,2.74,136.08,GBP,Approved
48513,3690,20250115,1,36.86,4.28,0.76,36.1,SEK,Approved
48514,2241,20240727,1,76.98,0.0,1.49,75.49,BRL,Approved
48515,1875,20240315,2,46.97,0.0,0.99,45.98,EUR,Approved
48516,5962,20240701,2,30.65,0.0,0.68,29.97,EUR,Approved
48517,3453,20241122,1,78.26,0.0,1.51,76.75,DKK,Approved
48518,394,20240301,6,71.19,0.0,0.77,70.42,BRL,Approved
48519,124,20251024,2,141.27,15.84,2.78,138.49,USD,Approved
48520,4337,20240403,2,70.13,0.0,1.43,68.7,EUR,Approved
48521,2601,20250611,5,50.79,0.0,1.27,49.52,EUR,Approved
48522,5321,20251015,4,65.85,0.0,1.6,64.25,EUR,Approved
48523,4389,20250820,2,62.32,0.0,1.28,61.04,NOK,Approved
48524,4741,20250723,2,31.36,0.0,0.7,30.66,NOK,Approved
48525,1303,20251005,4,85.7,0.0,2.04,83.66,EUR,Approved
48526,2055,20250423,1,257.25,20.23,4.73,252.52,SEK,Approved
48527,4034,20240724,2,34.17,0.0,0.75,33.42,USD,Approved
48528,4955,20250123,1,45.3,0.0,0.92,44.38,EUR,Approved
48529,4838,20240207,1,125.23,0.0,2.35,122.88,COP,Approved
48530,2003,20250802,4,35.9,8.32,0.94,34.96,NZD,Approved
48531,3447,20240721,1,51.44,0.0,1.03,50.41,USD,Approved
48532,26,20250108,1,70.67,0.0,1.37,69.3,MXN,Approved
48533,5539,20250417,6,29.76,0.0,0.44,29.32,EUR,Approved
48534,1628,20250607,3,25.11,0.0,0.95,24.16,EUR,Approved
48535,781,20240221,5,32.25,0.0,0.86,31.39,EUR,Approved
48536,4653,20241216,1,75.55,0.0,1.46,74.09,USD,Approved
48537,4167,20240311,2,30.77,7.29,0.68,30.09,NOK,Approved
48538,2082,20241116,3,20.01,0.0,0.82,19.19,GBP,Approved
48539,2241,20250823,4,33.31,0.0,0.88,32.43,BRL,Approved
48540,4127,20240215,2,674.03,0.0,12.91,661.12,NZD,Approved
48541,141,20250919,6,103.92,0.0,1.03,102.89,EUR,Approved
48542,5692,20241214,2,113.13,13.37,2.25,110.88,NOK,Approved
48543,5527,20240922,1,16.86,0.0,0.4,16.46,EUR,Approved
48544,2244,20250825,5,56.35,0.0,1.39,54.96,GBP,Approved
48545,4401,20240119,3,62.01,0.0,1.91,60.1,AUD,Approved
48546,3345,20250920,5,30.38,6.55,0.82,29.56,ARS,Approved
48547,4137,20250920,2,26.25,0.0,0.6,25.65,NOK,Declined
48548,5370,20241002,6,58.12,0.0,0.66,57.46,USD,Approved
48549,2291,20250216,1,66.07,0.0,1.29,64.78,EUR,Approved
48550,2307,20250920,4,35.45,0.0,0.93,34.52,NOK,Approved
48551,4934,20241004,1,32.3,0.0,0.68,31.62,EUR,Approved
48552,141,20250414,1,75.09,0.0,1.45,73.64,EUR,Approved
48553,1555,20250421,1,113.01,0.0,2.13,110.88,GBP,Approved
48554,924,20250618,6,21.53,0.0,0.37,21.16,EUR,Approved
48555,5340,20250109,5,39.12,0.0,1.01,38.11,EUR,Approved
48556,3328,20250920,2,98.86,0.0,1.98,96.88,EUR,Approved
48557,274,20251010,2,91.96,17.63,1.85,90.11,EUR,Approved
48558,2279,20250903,5,185.31,22.89,4.23,181.08,EUR,Approved
48559,4879,20250510,5,61.33,0.0,1.5,59.83,SEK,Approved
48560,567,20241217,5,177.84,0.0,4.06,173.78,EUR,Approved
48561,1720,20240505,4,119.23,0.0,2.77,116.46,EUR,Approved
48562,5317,20240813,2,27.36,0.0,0.62,26.74,DKK,Approved
48563,395,20250621,6,56.8,0.0,0.65,56.15,GBP,Approved
48564,5983,20240427,4,139.8,0.0,3.23,136.57,MXN,Approved
48565,1800,20250408,2,56.33,8.17,1.17,55.16,EUR,Approved
48566,240,20240817,5,42.01,0.0,1.07,40.94,BRL,Approved
48567,1049,20240828,1,49.97,0.0,1.0,48.97,SEK,Approved
48568,3722,20240103,1,15.82,0.0,0.38,15.44,USD,Approved
48569,850,20250507,2,59.7,0.0,1.23,58.47,DKK,Approved
48570,4539,20240712,3,76.1,0.0,2.28,73.82,ARS,Approved
48571,2219,20240612,3,81.09,0.0,2.41,78.68,EUR,Approved
48572,5340,20250420,1,88.89,0.0,1.7,87.19,EUR,Approved
48573,498,20240803,6,27.85,0.0,0.42,27.43,DKK,Approved
48574,2240,20250511,1,425.6,35.6,7.76,417.84,EUR,Approved
48575,3442,20250304,2,60.12,0.0,1.24,58.88,EUR,Approved
48576,4975,20240330,1,27.73,0.0,0.6,27.13,EUR,Approved
48577,3174,20241116,1,19.55,0.0,0.45,19.1,CAD,Approved
48578,4436,20250908,1,24.91,0.0,0.55,24.36,EUR,Approved
48579,3621,20250908,6,40.46,0.0,0.52,39.94,EUR,Approved
48580,1716,20240723,4,97.86,0.0,2.3,95.56,EUR,Approved
48581,2279,20250203,2,12.89,0.0,0.34,12.55,EUR,Approved
48582,4958,20250712,2,210.88,26.96,4.11,206.77,EUR,Approved
48583,709,20240424,3,83.76,12.79,2.48,81.28,EUR,Approved
48584,5791,20250127,1,5.0,0.0,0.19,4.81,EUR,Approved
48585,3624,20240920,3,71.86,0.0,2.17,69.69,EUR,Approved
48586,2279,20241125,6,11.3,0.0,0.29,11.01,EUR,Approved
48587,5112,20250426,6,185.7,0.0,1.69,184.01,EUR,Approved
48588,3359,20240623,5,112.15,0.0,2.62,109.53,EUR,Approved
48589,4092,20240730,1,26.42,0.0,0.58,25.84,DKK,Approved
48590,636,20241230,5,45.95,0.0,1.16,44.79,EUR,Approved
48591,4888,20250129,4,46.95,0.0,1.18,45.77,EUR,Approved
48592,5438,20250722,3,39.97,2.34,1.34,38.63,BRL,Approved
48593,550,20250406,2,100.2,11.96,2.0,98.2,SEK,Approved
48594,1364,20241216,3,127.11,0.0,3.6,123.51,EUR,Approved
48595,2279,20250227,1,68.74,6.06,1.34,67.4,EUR,Approved
48596,2963,20250122,2,11.9,0.0,0.33,11.57,EUR,Approved
48597,5364,20240906,6,229.63,0.0,2.04,227.59,EUR,Approved
48598,5986,20250125,2,8.84,0.0,0.27,8.57,NZD,Approved
48599,4408,20250118,3,38.48,0.0,1.3,37.18,EUR,Approved
48600,4376,20240411,2,93.14,0.0,1.87,91.27,COP,Approved
48601,4712,20250324,1,95.75,0.0,1.82,93.93,EUR,Approved
48602,1049,20250925,2,73.04,0.0,1.49,71.55,SEK,Approved
48603,2279,20250711,5,9.24,0.0,0.35,8.89,EUR,Approved
