bet_id,customer_id,date_id,game_id,stake,payout,bonus_used,grosswin,taxes,promo_cost,netwin
155989,131,20250303,2,24.75,26.46,0.0,-1.71,0.0,0.0,-1.71
155990,5224,20241030,1,30.85,27.03,0.0,3.82,0.08,0.0,3.74
155991,508,20240219,1,3.72,5.16,0.0,-1.44,0.0,0.0,-1.44
155992,4518,20251028,3,16.47,16.34,0.0,0.13,0.0,0.0,0.13
155993,2451,20240915,1,6.94,6.35,0.0,0.59,0.01,0.0,0.58
155994,4639,20240806,1,21.94,20.74,0.0,1.2,0.02,0.0,1.18
155995,2739,20250718,2,11.98,13.54,0.0,-1.56,0.0,0.0,-1.56
155996,414,20250314,1,29.07,23.44,0.0,5.63,0.11,0.0,5.52
155997,5727,20240117,7,13.03,8.09,0.0,4.94,0.1,0.0,4.84
155998,1340,20240614,7,7.85,5.57,0.0,2.28,0.05,0.0,2.23
155999,5413,20250106,3,9.46,9.11,2.72,0.35,0.01,2.18,-1.84
156000,638,20240314,2,17.03,16.8,0.0,0.23,0.0,0.0,0.23
156001,5095,20240919,3,6.98,7.25,0.0,-0.27,0.0,0.0,-0.27
156002,2454,20240522,10,2.19,1.93,0.0,0.26,0.01,0.0,0.25
156003,617,20250624,8,7.33,5.93,0.0,1.4,0.03,0.0,1.37
156004,280,20240725,7,7.84,6.96,0.0,0.88,0.02,0.0,0.86
156005,1625,20251019,7,22.86,21.54,0.0,1.32,0.03,0.0,1.29
156006,5857,20240704,1,28.35,24.23,0.0,4.12,0.08,0.0,4.04
156007,2171,20240720,5,3.18,3.04,0.0,0.14,0.0,0.0,0.14
156008,2496,20250804,4,8.17,7.57,0.0,0.6,0.01,0.0,0.59
156009,1044,20240702,1,34.81,29.55,0.0,5.26,0.11,0.0,5.15
156010,2328,20250103,1,4.35,3.76,0.0,0.59,0.01,0.0,0.58
156011,3936,20240229,4,25.02,26.69,0.0,-1.67,0.0,0.0,-1.67
156012,4118,20240509,1,40.91,47.87,0.0,-6.96,0.0,0.0,-6.96
156013,3807,20240408,2,14.6,16.08,0.0,-1.48,0.0,0.0,-1.48
156014,4393,20240823,1,20.82,19.55,0.0,1.27,0.03,0.0,1.24
156015,2703,20240210,6,4.21,3.96,0.0,0.25,0.0,0.0,0.25
156016,5470,20240223,1,25.02,28.41,0.0,-3.39,0.0,0.0,-3.39
156017,986,20240708,3,7.72,7.5,0.0,0.22,0.0,0.0,0.22
156018,57,20250414,1,11.04,10.26,2.94,0.78,0.02,2.35,-1.59
156019,1299,20250520,1,21.64,22.3,0.0,-0.66,0.0,0.0,-0.66
156020,5949,20240805,7,7.35,7.97,0.0,-0.62,0.0,0.0,-0.62
156021,4550,20240923,8,3.87,3.86,0.0,0.01,0.0,0.0,0.01
156022,5741,20250919,1,30.04,28.45,0.0,1.59,0.03,0.0,1.56
156023,3914,20241226,1,13.5,10.96,0.0,2.54,0.05,0.0,2.49
156024,431,20250425,9,17.65,17.55,1.32,0.1,0.0,1.06,-0.96
156025,1278,20250420,2,35.91,39.14,0.0,-3.23,0.0,0.0,-3.23
156026,2356,20251027,1,26.56,29.8,0.0,-3.24,0.0,0.0,-3.24
156027,168,20240619,5,14.46,14.35,2.71,0.11,0.0,2.17,-2.06
156028,5026,20241201,1,7.21,8.62,0.0,-1.41,0.0,0.0,-1.41
156029,4693,20240320,7,8.53,6.24,0.0,2.29,0.05,0.0,2.24
156030,3171,20240714,9,4.29,3.52,1.0,0.77,0.02,0.8,-0.05
156031,3537,20240509,5,3.08,3.04,0.0,0.04,0.0,0.0,0.04
156032,5362,20250813,7,16.94,15.05,0.0,1.89,0.04,0.0,1.85
156033,4074,20250731,4,7.19,6.8,0.0,0.39,0.01,0.0,0.38
156034,5291,20250604,5,7.97,7.67,0.0,0.3,0.01,0.0,0.29
156035,647,20250922,7,18.91,15.98,0.0,2.93,0.06,0.0,2.87
156036,772,20240409,7,12.8,14.63,0.0,-1.83,0.0,0.0,-1.83
156037,2167,20250225,9,4.57,5.71,0.0,-1.14,0.0,0.0,-1.14
156038,5810,20241001,2,4.55,3.89,0.0,0.66,0.01,0.0,0.65
156039,5034,20250321,4,13.46,12.54,0.0,0.92,0.02,0.0,0.9
156040,1643,20240411,5,31.64,31.16,0.0,0.48,0.01,0.0,0.47
156041,2540,20250622,2,4.59,4.8,0.0,-0.21,0.0,0.0,-0.21
156042,2492,20240307,7,7.64,7.54,0.0,0.1,0.0,0.0,0.1
156043,1422,20240329,3,4.27,3.83,0.0,0.44,0.01,0.0,0.43
156044,2730,20241022,1,16.16,17.31,0.0,-1.15,0.0,0.0,-1.15
156045,2626,20240410,5,4.09,4.07,0.0,0.02,0.0,0.0,0.02
156046,2736,20240309,2,5.78,6.2,0.0,-0.42,0.0,0.0,-0.42
156047,4207,20250707,5,28.88,28.27,0.0,0.61,0.01,0.0,0.6
156048,4052,20240805,1,10.34,8.59,0.0,1.75,0.04,0.0,1.71
156049,2204,20240423,8,6.05,5.25,0.0,0.8,0.02,0.0,0.78
156050,759,20250226,4,12.74,12.38,0.0,0.36,0.01,0.0,0.35
156051,2933,20240310,6,7.63,7.15,0.41,0.48,0.01,0.33,0.14
156052,5598,20240704,5,9.68,9.35,0.0,0.33,0.01,0.0,0.32
156053,1679,20240204,1,8.09,7.44,0.0,0.65,0.01,0.0,0.64
156054,122,20250821,1,11.08,11.78,0.0,-0.7,0.0,0.0,-0.7
156055,4096,20240927,1,28.42,25.33,0.0,3.09,0.06,0.0,3.03
156056,3083,20240330,5,162.74,160.94,0.0,1.8,0.04,0.0,1.76
156057,3523,20250922,10,1.65,1.65,0.28,0.0,0.0,0.22,-0.22
156058,2052,20241121,1,8.77,8.84,0.0,-0.07,0.0,0.0,-0.07
156059,5786,20240816,7,2.34,2.73,0.0,-0.39,0.0,0.0,-0.39
156060,2214,20241215,1,3.71,3.31,0.0,0.4,0.01,0.0,0.39
156061,157,20240321,8,14.85,9.39,0.0,5.46,0.11,0.0,5.35
156062,2231,20240623,5,15.51,15.7,0.0,-0.19,0.0,0.0,-0.19
156063,4306,20251025,1,23.02,22.0,0.0,1.02,0.02,0.0,1.0
156064,3845,20250827,2,9.18,7.66,0.0,1.52,0.03,0.0,1.49
156065,3767,20240509,1,12.56,15.55,0.0,-2.99,0.0,0.0,-2.99
156066,2955,20251026,2,8.39,7.64,2.43,0.75,0.02,1.94,-1.21
156067,3194,20240626,7,12.41,12.5,0.0,-0.09,0.0,0.0,-0.09
156068,3597,20250713,1,18.41,19.5,0.0,-1.09,0.0,0.0,-1.09
156069,5670,20240706,3,16.16,15.39,0.0,0.77,0.02,0.0,0.75
156070,3556,20241205,7,9.46,10.84,0.83,-1.38,0.0,0.66,-2.04
156071,3879,20240226,4,2.7,2.69,0.0,0.01,0.0,0.0,0.01
156072,1096,20240429,10,18.16,18.46,1.21,-0.3,0.0,0.97,-1.27
156073,911,20240226,6,2.51,2.42,0.0,0.09,0.0,0.0,0.09
156074,1863,20240222,1,11.98,11.33,0.0,0.65,0.01,0.0,0.64
156075,5188,20241012,6,4.94,4.75,0.0,0.19,0.0,0.0,0.19
156076,3843,20240709,2,14.7,14.95,0.0,-0.25,0.0,0.0,-0.25
156077,5892,20250313,2,9.75,8.08,0.0,1.67,0.03,0.0,1.64
156078,109,20241205,7,17.28,14.82,0.0,2.46,0.05,0.0,2.41
156079,2724,20240212,2,10.9,10.18,0.0,0.72,0.01,0.0,0.71
156080,3597,20250511,2,15.75,18.71,0.0,-2.96,0.0,0.0,-2.96
156081,5485,20240925,9,9.91,5.97,0.0,3.94,0.08,0.0,3.86
156082,5936,20240402,8,18.44,15.45,5.47,2.99,0.06,4.38,-1.45
156083,929,20240225,7,23.7,29.55,0.0,-5.85,0.0,0.0,-5.85
156084,4416,20250328,2,0.62,0.66,0.0,-0.04,0.0,0.0,-0.04
156085,4069,20240312,2,5.0,4.57,0.0,0.43,0.01,0.0,0.42
156086,4957,20250624,1,11.05,12.58,0.0,-1.53,0.0,0.0,-1.53
156087,456,20250209,1,28.6,29.53,0.0,-0.93,0.0,0.0,-0.93
156088,5500,20250516,3,2.65,2.56,0.0,0.09,0.0,0.0,0.09
156089,4612,20250523,2,15.31,17.12,0.0,-1.81,0.0,0.0,-1.81
156090,1781,20240604,2,12.61,10.36,0.0,2.25,0.04,0.0,2.21
156091,4819,20240326,2,31.22,32.64,5.05,-1.42,0.0,4.04,-5.46
156092,4860,20240113,4,11.31,11.03,0.0,0.28,0.01,0.0,0.27
156093,3378,20250222,5,27.13,27.04,0.0,0.09,0.0,0.0,0.09
156094,5519,20240128,2,10.9,7.49,1.09,3.41,0.07,0.87,2.47
156095,130,20241116,6,15.64,15.52,0.0,0.12,0.0,0.0,0.12
156096,1261,20250616,7,21.8,22.47,0.0,-0.67,0.0,0.0,-0.67
156097,920,20251030,5,13.92,13.18,0.0,0.74,0.01,0.0,0.73
156098,1058,20240304,5,2.33,2.23,0.0,0.1,0.0,0.0,0.1
156099,2505,20240907,7,7.22,6.61,0.0,0.61,0.01,0.0,0.6
156100,2487,20240416,8,25.13,24.53,0.0,0.6,0.01,0.0,0.59
156101,809,20250104,2,10.96,8.89,0.0,2.07,0.04,0.0,2.03
156102,5244,20250831,3,10.42,10.23,0.0,0.19,0.0,0.0,0.19
156103,2627,20240709,5,1.43,1.39,0.0,0.04,0.0,0.0,0.04
156104,4134,20250508,9,43.72,46.41,0.0,-2.69,0.0,0.0,-2.69
156105,113,20240726,7,23.21,19.32,0.0,3.89,0.08,0.0,3.81
156106,2859,20240215,1,34.24,42.76,0.0,-8.52,0.0,0.0,-8.52
156107,5708,20240908,4,10.8,10.93,0.0,-0.13,0.0,0.0,-0.13
156108,2009,20240123,7,4.62,4.21,0.0,0.41,0.01,0.0,0.4
156109,3713,20240113,1,54.63,51.32,0.0,3.31,0.07,0.0,3.24
156110,620,20251023,2,5.74,6.25,0.0,-0.51,0.0,0.0,-0.51
156111,911,20250429,1,9.95,6.86,0.0,3.09,0.06,0.0,3.03
156112,1218,20240301,5,8.45,8.4,0.0,0.05,0.0,0.0,0.05
156113,2549,20250222,5,4.79,4.6,0.0,0.19,0.0,0.0,0.19
156114,2764,20250215,9,32.89,21.06,0.0,11.83,0.24,0.0,11.59
156115,552,20240615,1,15.3,12.47,0.0,2.83,0.06,0.0,2.77
156116,4599,20240920,7,10.34,10.86,0.0,-0.52,0.0,0.0,-0.52
156117,438,20240707,1,15.42,16.02,0.0,-0.6,0.0,0.0,-0.6
156118,2108,20240212,9,7.19,7.43,0.0,-0.24,0.0,0.0,-0.24
156119,779,20250718,1,42.54,25.81,0.0,16.73,0.33,0.0,16.4
156120,653,20240814,8,24.69,25.53,5.1,-0.84,0.0,4.08,-4.92
156121,21,20240511,2,14.83,21.09,0.0,-6.26,0.0,0.0,-6.26
156122,2613,20250807,1,7.71,8.77,0.0,-1.06,0.0,0.0,-1.06
156123,1495,20250726,1,18.04,13.52,0.0,4.52,0.09,0.0,4.43
156124,5709,20241206,9,25.79,23.75,0.0,2.04,0.04,0.0,2.0
156125,4436,20250923,2,8.09,5.59,0.0,2.5,0.05,0.0,2.45
156126,1979,20250531,4,6.32,6.53,1.09,-0.21,0.0,0.87,-1.08
156127,3050,20250705,7,285.76,271.02,0.0,14.74,0.29,0.0,14.45
156128,3240,20250816,5,19.47,19.27,3.51,0.2,0.0,2.81,-2.61
156129,1426,20250803,6,17.98,17.38,0.0,0.6,0.01,0.0,0.59
156130,3331,20250816,5,28.0,27.24,0.0,0.76,0.02,0.0,0.74
156131,32,20241205,1,19.78,15.18,0.0,4.6,0.09,0.0,4.51
156132,2200,20250414,7,12.08,11.02,0.0,1.06,0.02,0.0,1.04
156133,1124,20241020,8,41.98,19.41,0.0,22.57,0.45,0.0,22.12
156134,4928,20250810,3,5.57,5.64,0.0,-0.07,0.0,0.0,-0.07
156135,5851,20240211,1,7.27,8.73,0.0,-1.46,0.0,0.0,-1.46
156136,4459,20240102,8,47.65,41.33,0.0,6.32,0.13,0.0,6.19
156137,4867,20240423,7,10.17,10.93,0.0,-0.76,0.0,0.0,-0.76
156138,5167,20250513,4,3.53,3.56,0.0,-0.03,0.0,0.0,-0.03
156139,2522,20240413,5,7.08,6.99,1.22,0.09,0.0,0.98,-0.89
156140,5119,20240206,9,209.35,211.05,0.0,-1.7,0.0,0.0,-1.7
156141,4383,20240630,4,1.18,1.13,0.0,0.05,0.0,0.0,0.05
156142,1939,20250927,1,11.97,11.83,0.0,0.14,0.0,0.0,0.14
156143,4925,20241109,7,44.35,43.06,0.0,1.29,0.03,0.0,1.26
156144,2665,20240729,9,64.33,41.41,0.0,22.92,0.46,0.0,22.46
156145,2888,20241110,8,27.69,27.12,1.64,0.57,0.01,1.31,-0.75
156146,5293,20241230,1,16.45,17.53,0.0,-1.08,0.0,0.0,-1.08
156147,4083,20250811,2,7.54,7.53,0.0,0.01,0.0,0.0,0.01
156148,2455,20240608,1,12.9,13.38,3.59,-0.48,0.0,2.87,-3.35
156149,915,20250714,4,3.63,3.4,0.55,0.23,0.0,0.44,-0.21
156150,5832,20250102,2,3.25,2.98,0.0,0.27,0.01,0.0,0.26
156151,2040,20250209,2,22.63,19.07,0.0,3.56,0.07,0.0,3.49
156152,4904,20240926,2,6.88,5.37,0.0,1.51,0.03,0.0,1.48
156153,5004,20251031,2,16.34,14.07,0.0,2.27,0.05,0.0,2.22
156154,10,20240128,6,5.21,5.24,0.0,-0.03,0.0,0.0,-0.03
156155,4818,20240118,7,8.04,10.57,0.0,-2.53,0.0,0.0,-2.53
156156,4220,20250315,2,22.4,22.31,0.0,0.09,0.0,0.0,0.09
156157,2126,20240527,1,15.34,14.47,0.0,0.87,0.02,0.0,0.85
156158,2280,20241012,2,5.14,4.48,0.0,0.66,0.01,0.0,0.65
156159,3250,20250305,2,22.03,23.74,0.0,-1.71,0.0,0.0,-1.71
156160,2242,20250519,1,10.25,8.93,0.0,1.32,0.03,0.0,1.29
156161,5787,20240324,9,2.22,1.67,0.0,0.55,0.01,0.0,0.54
156162,3066,20240406,2,47.89,50.8,7.79,-2.91,0.0,6.23,-9.14
156163,3924,20250731,2,26.51,17.29,0.0,9.22,0.18,0.0,9.04
156164,5842,20250122,7,4.18,5.48,0.0,-1.3,0.0,0.0,-1.3
156165,3985,20250511,2,0.69,0.58,0.0,0.11,0.0,0.0,0.11
156166,1624,20250307,2,33.25,28.34,0.0,4.91,0.1,0.0,4.81
156167,1053,20250409,1,10.47,10.16,1.81,0.31,0.01,1.45,-1.15
156168,2150,20240106,9,8.04,6.9,0.0,1.14,0.02,0.0,1.12
156169,860,20240923,7,6.85,6.66,0.0,0.19,0.0,0.0,0.19
156170,4687,20240206,9,12.36,11.16,0.0,1.2,0.02,0.0,1.18
156171,882,20240418,4,5.11,5.0,0.0,0.11,0.0,0.0,0.11
156172,3629,20250915,2,16.28,15.37,0.0,0.91,0.02,0.0,0.89
156173,4808,20240117,4,8.19,7.9,0.0,0.29,0.01,0.0,0.28
156174,5963,20250518,1,18.35,18.02,0.0,0.33,0.01,0.0,0.32
156175,546,20240306,7,5.11,5.2,0.0,-0.09,0.0,0.0,-0.09
156176,2848,20240403,4,4.25,4.38,1.19,-0.13,0.0,0.95,-1.08
156177,442,20241020,6,22.08,21.38,0.0,0.7,0.01,0.0,0.69
156178,5784,20250621,5,14.9,14.18,0.0,0.72,0.01,0.0,0.71
156179,918,20240925,2,19.54,18.28,0.0,1.26,0.03,0.0,1.23
156180,707,20250927,8,13.59,11.09,0.0,2.5,0.05,0.0,2.45
156181,5263,20250604,2,19.63,18.2,0.0,1.43,0.03,0.0,1.4
156182,1941,20240719,5,10.77,11.06,0.0,-0.29,0.0,0.0,-0.29
156183,4518,20250311,2,20.93,17.93,0.0,3.0,0.06,0.0,2.94
156184,2827,20240713,5,18.38,19.06,0.0,-0.68,0.0,0.0,-0.68
156185,3807,20250813,5,34.74,32.81,0.0,1.93,0.04,0.0,1.89
156186,4785,20240523,7,9.24,7.06,0.0,2.18,0.04,0.0,2.14
156187,891,20250330,2,8.32,8.55,0.0,-0.23,0.0,0.0,-0.23
156188,3703,20240821,2,33.06,35.02,0.0,-1.96,0.0,0.0,-1.96
156189,5826,20251001,1,445.65,333.8,0.0,111.85,2.24,0.0,109.61
156190,4005,20241110,3,31.9,30.74,0.0,1.16,0.02,0.0,1.14
156191,467,20250419,8,10.6,10.49,0.0,0.11,0.0,0.0,0.11
156192,737,20240906,3,33.56,33.01,0.0,0.55,0.01,0.0,0.54
156193,1921,20250602,9,15.21,12.62,0.0,2.59,0.05,0.0,2.54
156194,5519,20240118,5,10.25,9.8,2.14,0.45,0.01,1.71,-1.27
156195,3775,20250113,5,9.97,9.49,0.71,0.48,0.01,0.57,-0.1
156196,651,20250727,5,26.97,25.42,0.0,1.55,0.03,0.0,1.52
156197,5813,20240602,4,11.42,10.52,0.0,0.9,0.02,0.0,0.88
156198,5414,20240325,7,11.9,11.82,0.0,0.08,0.0,0.0,0.08
156199,4955,20241231,9,6.54,6.4,0.0,0.14,0.0,0.0,0.14
156200,4540,20240212,2,17.5,16.72,0.0,0.78,0.02,0.0,0.76
156201,5506,20250501,3,43.1,40.51,0.0,2.59,0.05,0.0,2.54
156202,1644,20241102,7,29.45,31.74,0.0,-2.29,0.0,0.0,-2.29
156203,3807,20240215,6,10.75,9.41,0.0,1.34,0.03,0.0,1.31
156204,4421,20240925,1,27.4,25.58,0.0,1.82,0.04,0.0,1.78
156205,3451,20241222,2,3.3,3.14,0.0,0.16,0.0,0.0,0.16
156206,1681,20240102,8,14.84,17.85,3.89,-3.01,0.0,3.11,-6.12
156207,3886,20250523,5,6.79,7.01,0.0,-0.22,0.0,0.0,-0.22
156208,4732,20240419,10,43.71,31.31,0.0,12.4,0.25,0.0,12.15
156209,2224,20241008,4,21.4,18.27,0.0,3.13,0.06,0.0,3.07
156210,2387,20241031,2,8.28,8.25,0.0,0.03,0.0,0.0,0.03
156211,2569,20241124,4,124.04,111.58,0.0,12.46,0.25,0.0,12.21
156212,5155,20250808,2,4.66,4.64,0.0,0.02,0.0,0.0,0.02
156213,5499,20240119,7,15.16,12.25,0.0,2.91,0.06,0.0,2.85
156214,3811,20250411,7,4.34,4.66,0.0,-0.32,0.0,0.0,-0.32
156215,2077,20240312,2,25.26,18.44,0.0,6.82,0.14,0.0,6.68
156216,1797,20240212,1,20.97,20.07,0.0,0.9,0.02,0.0,0.88
156217,1303,20240228,1,12.73,10.99,0.0,1.74,0.03,0.0,1.71
156218,4897,20250303,2,18.36,17.17,0.0,1.19,0.02,0.0,1.17
156219,2839,20250604,4,22.63,23.05,0.0,-0.42,0.0,0.0,-0.42
156220,2670,20251030,1,5.98,6.9,0.0,-0.92,0.0,0.0,-0.92
156221,3754,20250922,5,13.53,13.52,0.0,0.01,0.0,0.0,0.01
156222,1720,20240813,3,23.24,21.37,0.0,1.87,0.04,0.0,1.83
156223,1480,20240404,2,21.22,19.36,0.0,1.86,0.04,0.0,1.82
156224,2664,20251026,6,4.81,5.03,1.23,-0.22,0.0,0.98,-1.2
156225,3763,20250421,7,6.19,6.96,0.0,-0.77,0.0,0.0,-0.77
156226,5093,20241001,9,24.74,21.95,0.0,2.79,0.06,0.0,2.73
156227,530,20250329,10,2.9,1.92,0.81,0.98,0.02,0.65,0.31
156228,4100,20250701,1,9.9,9.01,0.0,0.89,0.02,0.0,0.87
156229,5813,20240514,1,11.86,11.25,0.0,0.61,0.01,0.0,0.6
156230,5337,20251018,1,4.23,3.51,0.0,0.72,0.01,0.0,0.71
156231,4320,20250416,3,9.52,9.53,0.0,-0.01,0.0,0.0,-0.01
156232,1262,20251003,4,11.7,10.75,0.0,0.95,0.02,0.0,0.93
156233,981,20250712,7,4.92,5.01,0.0,-0.09,0.0,0.0,-0.09
156234,3814,20241002,1,9.2,9.06,0.0,0.14,0.0,0.0,0.14
156235,4260,20241110,1,12.07,10.16,0.0,1.91,0.04,0.0,1.87
156236,4431,20240319,4,2.82,2.76,0.0,0.06,0.0,0.0,0.06
156237,3932,20240519,1,15.14,11.28,2.91,3.86,0.08,2.33,1.45
156238,4795,20240515,2,7.55,6.61,0.0,0.94,0.02,0.0,0.92
156239,3734,20240117,1,42.39,41.53,0.0,0.86,0.02,0.0,0.84
156240,979,20240421,3,3.35,3.46,0.0,-0.11,0.0,0.0,-0.11
156241,5809,20251029,7,9.78,9.26,0.0,0.52,0.01,0.0,0.51
156242,3652,20240926,9,16.91,17.61,2.02,-0.7,0.0,1.62,-2.32
156243,477,20250910,1,19.51,22.03,0.0,-2.52,0.0,0.0,-2.52
156244,4166,20250905,6,11.2,11.19,0.0,0.01,0.0,0.0,0.01
156245,1499,20240616,2,5.75,6.39,1.19,-0.64,0.0,0.95,-1.59
156246,2772,20250228,2,31.06,33.27,0.0,-2.21,0.0,0.0,-2.21
156247,1546,20250701,7,29.36,25.52,0.0,3.84,0.08,0.0,3.76
156248,2212,20251021,2,16.81,15.14,0.0,1.67,0.03,0.0,1.64
156249,700,20250726,2,0.66,0.59,0.0,0.07,0.0,0.0,0.07
156250,2859,20250306,9,24.77,22.17,5.77,2.6,0.05,4.62,-2.07
156251,777,20241231,2,14.22,13.67,0.0,0.55,0.01,0.0,0.54
156252,5191,20250322,2,2.7,2.74,0.0,-0.04,0.0,0.0,-0.04
156253,3990,20240516,7,16.54,15.9,0.0,0.64,0.01,0.0,0.63
156254,2427,20240517,2,9.85,10.68,0.0,-0.83,0.0,0.0,-0.83
156255,3775,20250729,7,15.99,19.25,0.0,-3.26,0.0,0.0,-3.26
156256,30,20250911,2,9.11,6.31,0.0,2.8,0.06,0.0,2.74
156257,1401,20251021,8,5.59,4.26,0.0,1.33,0.03,0.0,1.3
156258,4141,20240414,2,22.24,20.85,0.0,1.39,0.03,0.0,1.36
156259,4058,20250805,7,13.51,16.73,0.0,-3.22,0.0,0.0,-3.22
156260,4764,20240912,2,30.09,29.36,2.62,0.73,0.01,2.1,-1.38
156261,1861,20240819,3,16.14,17.51,3.03,-1.37,0.0,2.42,-3.79
156262,5808,20240715,2,2.99,2.79,0.0,0.2,0.0,0.0,0.2
156263,1699,20250923,1,4.91,3.91,0.0,1.0,0.02,0.0,0.98
156264,4708,20250827,1,11.9,9.59,0.0,2.31,0.05,0.0,2.26
156265,441,20240926,5,30.12,28.31,0.0,1.81,0.04,0.0,1.77
156266,3755,20250501,2,11.93,12.75,0.0,-0.82,0.0,0.0,-0.82
156267,450,20250211,1,8.32,6.24,0.0,2.08,0.04,0.0,2.04
156268,4166,20240724,1,45.5,47.8,10.02,-2.3,0.0,8.02,-10.32
156269,855,20240328,7,14.46,13.61,0.0,0.85,0.02,0.0,0.83
156270,3880,20251003,6,4.86,4.96,0.0,-0.1,0.0,0.0,-0.1
156271,5826,20250814,7,5.3,3.24,0.88,2.06,0.04,0.7,1.32
156272,1611,20240211,6,5.27,4.67,1.29,0.6,0.01,1.03,-0.44
156273,4970,20250622,5,30.58,30.47,0.0,0.11,0.0,0.0,0.11
156274,3846,20240225,7,13.07,11.9,0.0,1.17,0.02,0.0,1.15
156275,550,20240605,6,10.7,10.83,0.0,-0.13,0.0,0.0,-0.13
156276,3628,20250304,1,17.03,20.93,0.0,-3.9,0.0,0.0,-3.9
156277,392,20240115,3,23.47,23.87,0.0,-0.4,0.0,0.0,-0.4
156278,4536,20250429,10,4.31,5.66,0.0,-1.35,0.0,0.0,-1.35
156279,2222,20250309,9,10.94,8.5,0.0,2.44,0.05,0.0,2.39
156280,3760,20240420,2,26.14,24.31,0.0,1.83,0.04,0.0,1.79
156281,5660,20240922,2,3.7,2.95,0.0,0.75,0.02,0.0,0.73
156282,381,20241224,1,14.56,17.33,0.0,-2.77,0.0,0.0,-2.77
156283,260,20240511,6,15.14,14.04,0.0,1.1,0.02,0.0,1.08
156284,1108,20250713,1,42.69,30.57,0.0,12.12,0.24,0.0,11.88
156285,2389,20241112,1,18.25,16.68,0.0,1.57,0.03,0.0,1.54
156286,5187,20241221,2,31.97,31.26,0.0,0.71,0.01,0.0,0.7
156287,3208,20250930,8,6.08,4.77,0.43,1.31,0.03,0.34,0.94
156288,5699,20250616,4,30.54,30.93,0.0,-0.39,0.0,0.0,-0.39
156289,3413,20241230,2,1.29,1.28,0.0,0.01,0.0,0.0,0.01
156290,3040,20250725,3,2.33,2.31,0.0,0.02,0.0,0.0,0.02
156291,4242,20250725,2,18.15,14.78,0.0,3.37,0.07,0.0,3.3
156292,3216,20250910,1,27.84,24.39,0.0,3.45,0.07,0.0,3.38
156293,4364,20240405,5,7.86,7.54,1.73,0.32,0.01,1.38,-1.07
156294,5867,20250605,8,34.94,45.02,0.0,-10.08,0.0,0.0,-10.08
156295,3393,20240410,2,9.23,9.34,0.0,-0.11,0.0,0.0,-0.11
156296,2119,20241215,2,11.04,11.47,0.0,-0.43,0.0,0.0,-0.43
156297,1494,20250713,8,48.25,43.13,0.0,5.12,0.1,0.0,5.02
156298,2109,20241112,2,1.61,1.57,0.0,0.04,0.0,0.0,0.04
156299,3732,20250414,9,16.03,14.47,0.0,1.56,0.03,0.0,1.53
156300,3198,20240531,8,5.01,5.27,0.0,-0.26,0.0,0.0,-0.26
156301,5563,20250603,9,11.4,11.21,0.0,0.19,0.0,0.0,0.19
156302,3197,20240404,3,12.09,11.6,0.0,0.49,0.01,0.0,0.48
156303,5722,20240624,10,5.1,4.69,0.0,0.41,0.01,0.0,0.4
156304,3971,20240428,8,12.45,11.12,0.0,1.33,0.03,0.0,1.3
156305,3194,20250324,3,8.04,8.36,0.0,-0.32,0.0,0.0,-0.32
156306,2827,20250314,2,1.03,0.77,0.0,0.26,0.01,0.0,0.25
156307,3637,20241111,9,27.77,28.07,0.0,-0.3,0.0,0.0,-0.3
156308,1355,20240315,4,3.82,3.35,0.0,0.47,0.01,0.0,0.46
156309,4917,20250307,5,11.69,11.8,0.0,-0.11,0.0,0.0,-0.11
156310,4904,20250401,5,3.24,3.26,0.0,-0.02,0.0,0.0,-0.02
156311,5885,20250614,5,0.68,0.69,0.0,-0.01,0.0,0.0,-0.01
156312,1044,20241215,8,10.82,5.5,0.0,5.32,0.11,0.0,5.21
156313,3940,20240526,8,12.65,11.1,0.0,1.55,0.03,0.0,1.52
156314,5656,20250315,1,18.16,14.21,0.0,3.95,0.08,0.0,3.87
156315,2839,20241130,6,12.35,11.92,0.0,0.43,0.01,0.0,0.42
156316,1679,20250625,2,2.7,2.53,0.0,0.17,0.0,0.0,0.17
156317,2354,20250116,4,471.73,455.92,39.58,15.81,0.32,31.66,-16.17
156318,797,20240929,5,50.54,49.4,0.0,1.14,0.02,0.0,1.12
156319,3208,20250724,10,6.09,5.41,0.87,0.68,0.01,0.7,-0.03
156320,3973,20240422,1,22.59,26.09,0.0,-3.5,0.0,0.0,-3.5
156321,3936,20241113,1,7.25,6.47,0.0,0.78,0.02,0.0,0.76
156322,4300,20240926,7,28.28,40.07,0.0,-11.79,0.0,0.0,-11.79
156323,508,20251028,5,40.16,38.41,0.0,1.75,0.04,0.0,1.71
156324,4754,20250605,2,22.93,15.63,0.0,7.3,0.15,0.0,7.15
156325,3818,20241207,2,30.27,26.38,0.0,3.89,0.08,0.0,3.81
156326,434,20241231,8,27.43,26.55,0.0,0.88,0.02,0.0,0.86
156327,2630,20240202,8,6.94,9.66,0.0,-2.72,0.0,0.0,-2.72
156328,3843,20240607,1,13.82,13.9,0.0,-0.08,0.0,0.0,-0.08
156329,3958,20240321,1,41.69,44.27,5.58,-2.58,0.0,4.46,-7.04
156330,5408,20240818,2,40.93,52.03,0.0,-11.1,0.0,0.0,-11.1
156331,2240,20250613,4,13.04,12.5,0.0,0.54,0.01,0.0,0.53
156332,1826,20251031,2,19.29,19.84,0.0,-0.55,0.0,0.0,-0.55
