session_id,user_id,channel_id,session_start_ts,session_start_date_id,session_end_ts,session_end_date_id,duration_minutes
S000012119,U0000663,4,2025-03-08 16:17:00,20250308,2025-03-08 16:43:52,20250308,26.88
S000012120,U0002569,3,2023-04-14 09:06:00,20230414,2023-04-14 09:14:26,20230414,8.43
S000012121,U0002154,2,2024-08-27 21:02:00,20240827,2024-08-27 21:15:44,20240827,13.74
S000012122,U0003553,4,2019-01-03 14:37:00,20190103,2019-01-03 14:52:06,20190103,15.12
S000012123,U0002560,2,2021-07-04 17:07:00,20210704,2021-07-04 17:26:55,20210704,19.92
S000012124,U0002834,3,2019-07-05 02:44:00,20190705,2019-07-05 03:08:34,20190705,24.57
S000012125,U0003404,1,2020-03-17 05:33:00,20200317,2020-03-17 06:05:21,20200317,32.35
S000012126,U0003838,1,2022-01-15 08:54:00,20220115,2022-01-15 09:03:38,20220115,9.65
S000012127,U0002403,1,2023-02-15 00:56:00,20230215,2023-02-15 01:24:02,20230215,28.04
S000012128,U0002170,1,2019-06-13 06:30:00,20190613,2019-06-13 06:33:56,20190613,3.94
S000012129,U0002327,3,2019-05-28 19:00:00,20190528,2019-05-28 19:08:44,20190528,8.73
S000012130,U0000227,2,2019-01-23 13:28:00,20190123,2019-01-23 13:30:00,20190123,2.0
S000012131,U0000096,1,2024-07-25 02:29:00,20240725,2024-07-25 02:35:50,20240725,6.84
S000012132,U0002374,2,2020-11-05 15:00:00,20201105,2020-11-05 15:19:32,20201105,19.54
S000012133,U0001650,1,2025-06-18 08:24:00,20250618,2025-06-18 08:32:54,20250618,8.91
S000012134,U0002852,1,2021-12-12 17:23:00,20211212,2021-12-12 17:46:45,20211212,23.75
S000012135,U0002045,1,2024-04-21 04:08:00,20240421,2024-04-21 05:49:25,20240421,101.43
S000012136,U0000314,1,2025-10-01 04:47:00,20251001,2025-10-01 05:03:47,20251001,16.79
S000012137,U0002685,1,2019-06-11 11:47:00,20190611,2019-06-11 12:03:17,20190611,16.29
S000012138,U0003761,1,2025-08-23 09:20:00,20250823,2025-08-23 09:32:13,20250823,12.22
S000012139,U0003253,1,2020-02-23 22:10:00,20200223,2020-02-23 22:51:32,20200223,41.54
S000012140,U0002631,1,2025-09-13 06:56:00,20250913,2025-09-13 07:08:35,20250913,12.59
S000012141,U0003350,3,2023-03-23 06:10:00,20230323,2023-03-23 06:43:54,20230323,33.91
S000012142,U0000780,3,2021-06-19 02:21:00,20210619,2021-06-19 02:36:59,20210619,16.0
S000012143,U0002924,1,2021-12-14 10:57:00,20211214,2021-12-14 11:11:56,20211214,14.94
S000012144,U0003994,1,2023-07-02 20:50:00,20230702,2023-07-02 21:18:29,20230702,28.49
S000012145,U0002554,1,2025-10-02 09:31:00,20251002,2025-10-02 09:37:10,20251002,6.18
S000012146,U0000487,1,2023-08-02 14:52:00,20230802,2023-08-02 15:00:45,20230802,8.75
S000012147,U0000601,2,2025-01-11 07:12:00,20250111,2025-01-11 07:32:46,20250111,20.78
S000012148,U0001894,1,2019-10-27 18:02:00,20191027,2019-10-27 18:38:39,20191027,36.66
S000012149,U0003333,1,2020-01-24 10:30:00,20200124,2020-01-24 10:48:25,20200124,18.42
S000012150,U0002065,1,2023-03-25 23:38:00,20230325,2023-03-25 23:43:53,20230325,5.89
S000012151,U0002774,1,2020-02-01 09:25:00,20200201,2020-02-01 09:29:26,20200201,4.44
S000012152,U0000904,3,2019-03-19 08:25:00,20190319,2019-03-19 08:31:54,20190319,6.9
S000012153,U0003973,3,2025-08-11 22:59:00,20250811,2025-08-11 23:27:22,20250811,28.38
S000012154,U0002601,3,2022-09-13 22:05:00,20220913,2022-09-13 22:20:16,20220913,15.28
S000012155,U0000128,1,2023-01-07 02:28:00,20230107,2023-01-07 02:43:53,20230107,15.9
S000012156,U0000901,2,2020-04-04 06:18:00,20200404,2020-04-04 06:24:28,20200404,6.48
S000012157,U0000233,3,2025-03-27 05:47:00,20250327,2025-03-27 06:34:13,20250327,47.22
S000012158,U0002841,4,2022-07-07 10:33:00,20220707,2022-07-07 10:43:10,20220707,10.18
S000012159,U0003821,1,2021-08-20 03:06:00,20210820,2021-08-20 03:33:12,20210820,27.21
S000012160,U0003142,1,2023-08-30 21:00:00,20230830,2023-08-30 21:23:33,20230830,23.56
S000012161,U0003270,3,2024-05-20 04:40:00,20240520,2024-05-20 05:15:27,20240520,35.45
S000012162,U0001850,1,2021-06-22 09:35:00,20210622,2021-06-22 10:20:38,20210622,45.65
S000012163,U0000421,1,2025-10-28 11:15:00,20251028,2025-10-28 11:29:19,20251028,14.32
S000012164,U0002938,1,2020-07-12 18:27:00,20200712,2020-07-12 19:04:47,20200712,37.8
S000012165,U0002803,1,2025-02-19 21:35:00,20250219,2025-02-19 22:20:45,20250219,45.76
S000012166,U0002740,1,2025-05-24 23:58:00,20250524,2025-05-25 00:18:21,20250525,20.36
S000012167,U0000515,1,2025-10-13 22:57:00,20251013,2025-10-14 00:18:07,20251014,81.13
S000012168,U0002276,1,2020-07-26 09:25:00,20200726,2020-07-26 09:46:33,20200726,21.56
S000012169,U0002747,3,2022-10-28 10:36:00,20221028,2022-10-28 10:47:53,20221028,11.9
S000012170,U0001469,1,2019-03-28 08:00:00,20190328,2019-03-28 08:16:49,20190328,16.83
S000012171,U0000592,1,2020-08-06 07:20:00,20200806,2020-08-06 07:36:18,20200806,16.31
S000012172,U0003321,1,2022-05-13 21:50:00,20220513,2022-05-13 22:03:57,20220513,13.96
S000012173,U0002538,1,2022-08-07 21:57:00,20220807,2022-08-07 22:09:35,20220807,12.58
S000012174,U0003745,1,2020-05-15 17:16:00,20200515,2020-05-15 17:27:34,20200515,11.58
S000012175,U0001500,1,2022-11-10 15:54:00,20221110,2022-11-10 15:59:18,20221110,5.3
S000012176,U0001992,1,2023-08-26 15:46:00,20230826,2023-08-26 16:10:53,20230826,24.89
S000012177,U0003907,1,2024-07-10 17:12:00,20240710,2024-07-10 17:47:22,20240710,35.37
S000012178,U0002165,1,2022-02-22 05:48:00,20220222,2022-02-22 06:18:48,20220222,30.81
S000012179,U0000073,3,2019-09-30 03:34:00,20190930,2019-09-30 03:40:46,20190930,6.77
S000012180,U0002952,1,2025-05-14 02:27:00,20250514,2025-05-14 03:24:28,20250514,57.48
S000012181,U0002545,1,2020-04-20 12:35:00,20200420,2020-04-20 12:37:00,20200420,2.0
S000012182,U0001670,2,2025-06-01 22:18:00,20250601,2025-06-01 22:41:18,20250601,23.32
S000012183,U0002078,4,2020-05-09 14:20:00,20200509,2020-05-09 14:46:22,20200509,26.37
S000012184,U0002786,1,2024-10-02 17:20:00,20241002,2024-10-02 17:37:12,20241002,17.21
S000012185,U0001237,3,2024-09-19 12:23:00,20240919,2024-09-19 12:31:01,20240919,8.02
S000012186,U0003352,1,2020-07-04 21:10:00,20200704,2020-07-04 21:20:27,20200704,10.46
S000012187,U0003829,1,2023-10-18 13:05:00,20231018,2023-10-18 13:16:23,20231018,11.39
S000012188,U0000009,3,2024-11-24 18:03:00,20241124,2024-11-24 18:31:04,20241124,28.07
S000012189,U0001433,1,2021-02-24 06:50:00,20210224,2021-02-24 06:56:36,20210224,6.61
S000012190,U0001950,2,2021-04-21 22:06:00,20210421,2021-04-21 22:34:44,20210421,28.75
S000012191,U0002627,1,2025-04-05 13:29:00,20250405,2025-04-05 14:04:03,20250405,35.06
S000012192,U0003864,3,2021-05-23 03:41:00,20210523,2021-05-23 04:39:12,20210523,58.21
S000012193,U0002155,3,2024-10-17 03:05:00,20241017,2024-10-17 04:34:48,20241017,89.8
S000012194,U0001758,1,2019-06-06 05:11:00,20190606,2019-06-06 05:27:02,20190606,16.04
S000012195,U0003693,1,2021-03-11 05:45:00,20210311,2021-03-11 06:01:06,20210311,16.11
S000012196,U0000548,4,2022-11-27 23:19:00,20221127,2022-11-27 23:36:24,20221127,17.41
S000012197,U0000026,3,2024-11-22 16:36:00,20241122,2024-11-22 17:00:53,20241122,24.89
S000012198,U0000141,1,2020-12-08 11:14:00,20201208,2020-12-08 11:27:45,20201208,13.76
S000012199,U0002288,3,2022-07-09 05:45:00,20220709,2022-07-09 05:59:02,20220709,14.05
S000012200,U0002114,3,2022-05-30 00:33:00,20220530,2022-05-30 00:39:50,20220530,6.84
S000012201,U0001393,1,2022-09-26 23:46:00,20220926,2022-09-26 23:50:44,20220926,4.74
S000012202,U0003569,1,2019-12-13 15:12:00,20191213,2019-12-13 15:23:49,20191213,11.82
S000012203,U0001417,1,2019-12-01 12:38:00,20191201,2019-12-01 12:52:01,20191201,14.02
S000012204,U0001901,3,2025-05-23 13:04:00,20250523,2025-05-23 13:15:43,20250523,11.72
S000012205,U0003423,4,2022-04-25 22:06:00,20220425,2022-04-25 22:18:19,20220425,12.33
S000012206,U0000532,1,2020-11-30 12:21:00,20201130,2020-11-30 13:09:17,20201130,48.3
S000012207,U0001033,1,2020-11-18 13:42:00,20201118,2020-11-18 13:48:27,20201118,6.45
S000012208,U0003247,1,2020-05-02 06:15:00,20200502,2020-05-02 07:01:20,20200502,46.34
S000012209,U0001503,2,2020-09-07 11:35:00,20200907,2020-09-07 11:40:54,20200907,5.9
S000012210,U0002651,1,2023-07-06 23:46:00,20230706,2023-07-06 23:58:17,20230706,12.29
S000012211,U0001547,3,2021-05-12 20:31:00,20210512,2021-05-12 20:58:33,20210512,27.56
S000012212,U0003498,2,2024-12-15 22:21:00,20241215,2024-12-15 22:28:29,20241215,7.49
S000012213,U0000734,1,2020-06-26 01:21:00,20200626,2020-06-26 01:28:26,20200626,7.43
S000012214,U0003338,3,2021-01-27 13:27:00,20210127,2021-01-27 14:52:51,20210127,85.86
S000012215,U0003481,3,2020-08-15 22:59:00,20200815,2020-08-15 23:21:58,20200815,22.97
S000012216,U0002402,1,2020-12-04 02:09:00,20201204,2020-12-04 02:33:42,20201204,24.71
S000012217,U0003684,3,2020-12-31 19:40:00,20201231,2020-12-31 19:54:14,20201231,14.25
S000012218,U0000091,1,2019-03-20 07:31:00,20190320,2019-03-20 07:54:35,20190320,23.59
S000012219,U0001031,1,2021-10-02 09:42:00,20211002,2021-10-02 10:06:40,20211002,24.67
S000012220,U0000154,2,2021-03-25 06:04:00,20210325,2021-03-25 06:08:18,20210325,4.31
S000012221,U0001506,4,2024-10-23 19:02:00,20241023,2024-10-23 19:27:21,20241023,25.35
S000012222,U0003290,4,2025-08-16 02:07:00,20250816,2025-08-16 02:14:35,20250816,7.6
S000012223,U0003677,1,2022-05-10 09:56:00,20220510,2022-05-10 10:10:28,20220510,14.47
S000012224,U0002073,4,2024-09-24 05:06:00,20240924,2024-09-24 05:40:05,20240924,34.1
S000012225,U0001680,3,2022-04-28 11:27:00,20220428,2022-04-28 11:46:46,20220428,19.78
S000012226,U0003901,1,2021-12-03 18:02:00,20211203,2021-12-03 18:27:48,20211203,25.82
S000012227,U0001002,2,2025-06-12 22:12:00,20250612,2025-06-12 22:27:23,20250612,15.39
S000012228,U0003000,3,2024-11-07 01:06:00,20241107,2024-11-07 01:37:32,20241107,31.54
S000012229,U0002991,1,2023-12-07 22:05:00,20231207,2023-12-07 22:23:05,20231207,18.1
S000012230,U0001123,1,2024-08-01 22:47:00,20240801,2024-08-01 22:56:15,20240801,9.26
S000012231,U0000437,1,2024-10-12 04:32:00,20241012,2024-10-12 04:42:11,20241012,10.18
S000012232,U0002848,1,2020-05-07 04:28:00,20200507,2020-05-07 04:54:26,20200507,26.44
S000012233,U0003185,1,2019-02-16 21:23:00,20190216,2019-02-16 21:31:46,20190216,8.78
S000012234,U0000303,1,2023-11-23 08:27:00,20231123,2023-11-23 08:46:23,20231123,19.39
S000012235,U0002141,2,2025-11-28 15:18:00,20251128,2025-11-28 15:27:05,20251128,9.09
S000012236,U0002794,1,2023-06-28 02:31:00,20230628,2023-06-28 02:44:03,20230628,13.05
S000012237,U0002404,1,2022-12-02 15:42:00,20221202,2022-12-02 16:14:02,20221202,32.04
S000012238,U0003404,1,2021-07-05 02:25:00,20210705,2021-07-05 03:08:10,20210705,43.18
S000012239,U0001670,1,2022-04-20 01:13:00,20220420,2022-04-20 01:36:23,20220420,23.39
S000012240,U0000211,1,2023-06-24 07:10:00,20230624,2023-06-24 07:25:47,20230624,15.8
S000012241,U0003996,1,2024-08-17 02:41:00,20240817,2024-08-17 02:50:03,20240817,9.07
S000012242,U0002380,1,2020-03-27 00:10:00,20200327,2020-03-27 00:19:36,20200327,9.62
S000012243,U0000490,2,2024-07-28 16:50:00,20240728,2024-07-28 17:03:39,20240728,13.66
S000012244,U0001799,1,2021-01-09 02:36:00,20210109,2021-01-09 03:09:06,20210109,33.11
S000012245,U0003940,3,2022-12-15 11:41:00,20221215,2022-12-15 11:47:49,20221215,6.82
S000012246,U0001353,4,2023-03-29 01:49:00,20230329,2023-03-29 02:25:32,20230329,36.54
S000012247,U0000498,3,2019-06-30 21:13:00,20190630,2019-06-30 22:09:48,20190630,56.8
S000012248,U0001818,1,2020-09-29 08:13:00,20200929,2020-09-29 08:28:24,20200929,15.41
S000012249,U0003314,1,2021-07-25 18:12:00,20210725,2021-07-25 18:19:13,20210725,7.22
S000012250,U0000018,1,2019-09-26 18:43:00,20190926,2019-09-26 19:00:07,20190926,17.13
S000012251,U0002361,1,2020-09-26 17:09:00,20200926,2020-09-26 17:24:39,20200926,15.66
S000012252,U0003649,1,2022-12-30 21:47:00,20221230,2022-12-30 22:19:49,20221230,32.83
S000012253,U0000504,3,2023-02-05 23:49:00,20230205,2023-02-06 00:17:56,20230206,28.94
S000012254,U0001776,1,2019-10-22 08:38:00,20191022,2019-10-22 09:27:24,20191022,49.41
S000012255,U0001652,2,2024-01-24 13:22:00,20240124,2024-01-24 13:36:48,20240124,14.81
S000012256,U0000866,1,2021-12-05 08:43:00,20211205,2021-12-05 08:53:59,20211205,11.0
S000012257,U0000659,3,2025-04-01 03:08:00,20250401,2025-04-01 03:37:31,20250401,29.53
S000012258,U0000153,1,2022-06-13 14:10:00,20220613,2022-06-13 14:19:14,20220613,9.24
S000012259,U0001512,1,2023-11-15 15:43:00,20231115,2023-11-15 15:57:17,20231115,14.29
S000012260,U0001596,1,2022-09-23 18:07:00,20220923,2022-09-23 18:15:24,20220923,8.41
S000012261,U0002530,1,2021-02-24 14:03:00,20210224,2021-02-24 14:27:51,20210224,24.85
S000012262,U0002007,1,2024-03-07 11:14:00,20240307,2024-03-07 11:33:13,20240307,19.23
S000012263,U0002151,1,2023-11-28 19:11:00,20231128,2023-11-28 19:22:33,20231128,11.56
S000012264,U0002221,1,2022-10-06 13:51:00,20221006,2022-10-06 13:56:36,20221006,5.61
S000012265,U0002431,1,2024-05-08 15:45:00,20240508,2024-05-08 15:55:43,20240508,10.72
S000012266,U0002878,4,2020-11-08 17:55:00,20201108,2020-11-08 18:37:27,20201108,42.47
S000012267,U0003911,1,2024-03-01 17:12:00,20240301,2024-03-01 18:19:10,20240301,67.17
S000012268,U0003879,1,2020-10-04 15:57:00,20201004,2020-10-04 16:12:46,20201004,15.78
S000012269,U0003531,4,2021-06-21 23:08:00,20210621,2021-06-21 23:40:08,20210621,32.14
S000012270,U0003409,1,2025-10-27 01:13:00,20251027,2025-10-27 01:17:56,20251027,4.95
S000012271,U0002667,1,2019-08-09 12:47:00,20190809,2019-08-09 13:13:26,20190809,26.44
S000012272,U0001664,1,2023-12-24 19:06:00,20231224,2023-12-24 19:29:14,20231224,23.23
S000012273,U0003018,2,2025-11-21 13:25:00,20251121,2025-11-21 13:50:55,20251121,25.92
S000012274,U0003564,3,2025-02-25 08:36:00,20250225,2025-02-25 09:08:12,20250225,32.2
S000012275,U0002727,3,2022-05-13 08:48:00,20220513,2022-05-13 09:19:30,20220513,31.51
S000012276,U0001186,3,2021-09-21 20:19:00,20210921,2021-09-21 20:55:49,20210921,36.82
S000012277,U0001100,1,2021-09-15 12:57:00,20210915,2021-09-15 13:27:43,20210915,30.73
S000012278,U0000317,3,2022-03-04 14:53:00,20220304,2022-03-04 15:11:22,20220304,18.38
S000012279,U0000765,1,2021-08-11 18:31:00,20210811,2021-08-11 18:37:53,20210811,6.89
S000012280,U0003406,3,2021-09-06 23:41:00,20210906,2021-09-07 00:13:50,20210907,32.84
S000012281,U0000866,2,2025-03-14 07:11:00,20250314,2025-03-14 07:24:58,20250314,13.98
S000012282,U0002246,1,2021-12-11 21:14:00,20211211,2021-12-11 21:24:41,20211211,10.69
S000012283,U0002812,1,2021-10-03 00:46:00,20211003,2021-10-03 01:02:26,20211003,16.45
S000012284,U0003914,1,2023-07-07 09:50:00,20230707,2023-07-07 10:29:52,20230707,39.88
S000012285,U0002901,1,2021-04-02 19:20:00,20210402,2021-04-02 19:43:59,20210402,23.99
S000012286,U0000318,3,2019-07-22 13:11:00,20190722,2019-07-22 13:33:33,20190722,22.56
S000012287,U0003304,3,2019-03-01 05:05:00,20190301,2019-03-01 05:18:23,20190301,13.39
S000012288,U0002412,3,2022-09-05 02:46:00,20220905,2022-09-05 02:59:05,20220905,13.1
S000012289,U0002629,4,2024-08-28 13:27:00,20240828,2024-08-28 13:39:23,20240828,12.39
S000012290,U0002808,2,2025-11-01 15:49:00,20251101,2025-11-01 15:59:34,20251101,10.58
S000012291,U0002838,1,2022-12-22 13:41:00,20221222,2022-12-22 13:53:14,20221222,12.24
S000012292,U0002938,3,2025-11-17 19:05:00,20251117,2025-11-17 19:21:50,20251117,16.84
S000012293,U0001613,1,2025-11-12 19:02:00,20251112,2025-11-12 19:16:28,20251112,14.48
S000012294,U0000473,1,2025-08-09 23:14:00,20250809,2025-08-09 23:28:24,20250809,14.41
S000012295,U0001347,1,2023-04-28 03:16:00,20230428,2023-04-28 03:32:56,20230428,16.94
S000012296,U0000733,4,2025-07-26 12:20:00,20250726,2025-07-26 12:40:45,20250726,20.75
S000012297,U0003584,1,2021-09-20 12:22:00,20210920,2021-09-20 12:38:39,20210920,16.65
S000012298,U0003492,1,2020-02-20 19:45:00,20200220,2020-02-20 20:27:18,20200220,42.3
S000012299,U0002566,2,2025-04-22 10:13:00,20250422,2025-04-22 10:29:55,20250422,16.92
S000012300,U0000716,1,2019-03-03 11:10:00,20190303,2019-03-03 11:39:20,20190303,29.34
S000012301,U0002100,2,2025-07-08 09:59:00,20250708,2025-07-08 10:20:49,20250708,21.82
S000012302,U0000988,1,2023-09-18 09:54:00,20230918,2023-09-18 10:14:22,20230918,20.37
S000012303,U0002688,1,2022-06-02 23:09:00,20220602,2022-06-02 23:20:36,20220602,11.61
S000012304,U0003132,2,2020-09-12 05:38:00,20200912,2020-09-12 06:09:46,20200912,31.77
S000012305,U0000062,1,2024-03-10 03:56:00,20240310,2024-03-10 04:15:25,20240310,19.43
S000012306,U0000346,2,2025-08-03 08:24:00,20250803,2025-08-03 08:48:28,20250803,24.47
S000012307,U0001950,3,2019-09-28 16:54:00,20190928,2019-09-28 17:06:54,20190928,12.91
S000012308,U0001970,3,2024-02-20 13:59:00,20240220,2024-02-20 15:08:22,20240220,69.37
S000012309,U0003169,2,2023-09-18 17:28:00,20230918,2023-09-18 17:51:30,20230918,23.5
S000012310,U0000467,1,2022-06-14 16:25:00,20220614,2022-06-14 16:38:37,20220614,13.63
S000012311,U0000611,1,2019-05-15 13:27:00,20190515,2019-05-15 13:57:13,20190515,30.22
S000012312,U0001275,1,2023-08-09 11:10:00,20230809,2023-08-09 11:24:16,20230809,14.27
S000012313,U0003606,3,2022-09-13 11:20:00,20220913,2022-09-13 11:31:47,20220913,11.8
S000012314,U0002476,1,2021-03-14 14:08:00,20210314,2021-03-14 14:34:40,20210314,26.67
S000012315,U0002420,1,2025-05-27 11:46:00,20250527,2025-05-27 12:08:00,20250527,22.01
S000012316,U0000640,1,2025-02-14 22:20:00,20250214,2025-02-14 22:52:51,20250214,32.86
S000012317,U0003447,3,2023-04-28 05:43:00,20230428,2023-04-28 05:55:12,20230428,12.2
S000012318,U0000616,1,2019-11-04 12:17:00,20191104,2019-11-04 12:50:07,20191104,33.12
S000012319,U0002513,1,2023-08-06 14:54:00,20230806,2023-08-06 18:29:17,20230806,215.28
S000012320,U0002451,1,2025-09-24 00:39:00,20250924,2025-09-24 00:51:14,20250924,12.24
S000012321,U0001631,1,2022-07-05 08:30:00,20220705,2022-07-05 08:57:08,20220705,27.13
S000012322,U0001897,2,2025-06-20 07:56:00,20250620,2025-06-20 08:04:53,20250620,8.89
S000012323,U0000064,1,2023-06-21 03:30:00,20230621,2023-06-21 03:55:07,20230621,25.12
S000012324,U0002874,2,2022-07-04 09:14:00,20220704,2022-07-04 10:14:48,20220704,60.81
S000012325,U0000161,4,2019-02-25 01:33:00,20190225,2019-02-25 01:54:38,20190225,21.64
S000012326,U0002665,3,2019-04-10 02:15:00,20190410,2019-04-10 03:42:02,20190410,87.04
S000012327,U0000677,1,2020-12-18 20:08:00,20201218,2020-12-18 20:27:34,20201218,19.58
S000012328,U0001173,1,2024-08-15 18:58:00,20240815,2024-08-15 19:21:07,20240815,23.12
S000012329,U0001812,1,2025-05-27 01:22:00,20250527,2025-05-27 02:17:33,20250527,55.57
S000012330,U0000491,1,2020-10-12 21:12:00,20201012,2020-10-12 21:33:50,20201012,21.85
S000012331,U0003196,1,2023-04-22 22:23:00,20230422,2023-04-22 23:07:46,20230422,44.77
S000012332,U0001516,3,2021-10-04 13:00:00,20211004,2021-10-04 14:22:59,20211004,82.99
S000012333,U0001240,4,2021-01-25 22:49:00,20210125,2021-01-25 22:54:23,20210125,5.4
S000012334,U0001958,1,2021-04-14 23:54:00,20210414,2021-04-15 00:08:19,20210415,14.33
S000012335,U0000039,1,2024-12-19 09:10:00,20241219,2024-12-19 09:31:53,20241219,21.88
S000012336,U0000148,3,2024-10-18 21:09:00,20241018,2024-10-18 21:32:28,20241018,23.48
S000012337,U0001222,1,2020-11-29 03:11:00,20201129,2020-11-29 03:33:18,20201129,22.3
S000012338,U0000495,2,2025-03-09 03:00:00,20250309,2025-03-09 03:21:08,20250309,21.15
S000012339,U0000875,1,2023-09-18 23:41:00,20230918,2023-09-18 23:52:51,20230918,11.85
S000012340,U0002322,1,2019-01-26 18:37:00,20190126,2019-01-26 18:57:17,20190126,20.29
S000012341,U0001705,3,2020-08-12 23:41:00,20200812,2020-08-13 00:00:16,20200813,19.28
S000012342,U0002004,1,2021-01-13 23:17:00,20210113,2021-01-13 23:26:20,20210113,9.34
S000012343,U0000966,1,2025-07-24 04:43:00,20250724,2025-07-24 05:05:23,20250724,22.39
S000012344,U0002155,3,2024-01-28 08:41:00,20240128,2024-01-28 09:39:44,20240128,58.74
S000012345,U0002697,2,2025-11-09 19:46:00,20251109,2025-11-09 19:57:30,20251109,11.51
S000012346,U0003696,3,2021-08-16 17:07:00,20210816,2021-08-16 17:22:34,20210816,15.57
S000012347,U0003374,1,2019-06-22 09:25:00,20190622,2019-06-22 09:47:37,20190622,22.62
S000012348,U0000596,1,2022-04-05 20:58:00,20220405,2022-04-05 21:13:04,20220405,15.07
S000012349,U0000088,1,2025-08-13 12:02:00,20250813,2025-08-13 12:30:00,20250813,28.01
S000012350,U0003272,1,2024-04-28 08:59:00,20240428,2024-04-28 09:07:39,20240428,8.65
S000012351,U0000330,1,2022-07-16 11:54:00,20220716,2022-07-16 12:28:34,20220716,34.57
S000012352,U0000198,1,2024-12-27 21:41:00,20241227,2024-12-27 21:47:03,20241227,6.06
S000012353,U0000239,1,2020-03-12 12:50:00,20200312,2020-03-12 13:00:46,20200312,10.77
S000012354,U0003470,1,2024-12-23 23:05:00,20241223,2024-12-23 23:52:15,20241223,47.25
S000012355,U0002731,3,2025-01-19 00:28:00,20250119,2025-01-19 00:36:30,20250119,8.51
S000012356,U0003055,2,2021-03-02 20:47:00,20210302,2021-03-02 21:20:56,20210302,33.94
S000012357,U0003404,1,2021-05-01 11:22:00,20210501,2021-05-01 11:35:59,20210501,13.99
S000012358,U0003764,3,2020-03-18 02:08:00,20200318,2020-03-18 02:24:55,20200318,16.92
S000012359,U0002370,1,2025-02-06 15:05:00,20250206,2025-02-06 15:37:29,20250206,32.49
S000012360,U0001969,1,2024-09-01 19:43:00,20240901,2024-09-01 20:12:38,20240901,29.64
S000012361,U0000762,1,2019-05-30 00:29:00,20190530,2019-05-30 00:35:03,20190530,6.05
S000012362,U0003369,1,2025-10-13 14:55:00,20251013,2025-10-13 15:05:56,20251013,10.94
S000012363,U0000948,1,2022-03-22 17:26:00,20220322,2022-03-22 17:37:23,20220322,11.4
S000012364,U0000389,3,2021-06-13 04:32:00,20210613,2021-06-13 04:44:12,20210613,12.21
