purchase_id,user_id,purchase_date_id,purchase_amount,currency,payment_method,purchase_status,bonus_granted_amount,is_first_deposit_flag
P00002397,U0001531,20220104,30.36,USD,Crypto,Completed,0.0,0
P00012508,U0001532,20190915,9.13,EUR,Card,Completed,0.0,1
P00004331,U0001532,20230131,21.59,GBP,Bank Transfer,Completed,5.99,0
P00000906,U0001532,20240824,32.64,GBP,E-Wallet,Completed,0.0,0
P00001237,U0001532,20240925,97.74,USD,Card,Completed,0.0,0
P00017330,U0001532,20250715,20.7,USD,Bank Transfer,Completed,6.71,0
P00012822,U0001533,20210601,10.13,GBP,E-Wallet,Completed,0.0,1
P00006327,U0001533,20220907,50.41,USD,Crypto,Completed,11.62,0
P00017581,U0001533,20240120,30.06,GBP,Card,Pending,0.0,0
P00009759,U0001533,20250805,20.31,EUR,E-Wallet,Completed,0.0,0
P00013610,U0001534,20190211,19.69,USD,Bank Transfer,Completed,8.73,1
P00010190,U0001534,20191230,18.22,USD,Card,Completed,0.0,0
P00005693,U0001535,20200303,10.53,GBP,Crypto,Completed,0.0,1
P00006842,U0001535,20210717,20.17,USD,Card,Completed,0.0,0
P00008135,U0001535,20220602,200.35,GBP,Bank Transfer,Completed,0.0,0
P00000340,U0001535,20220607,10.28,EUR,Bank Transfer,Completed,0.0,0
P00002643,U0001536,20211212,29.42,GBP,Crypto,Completed,0.0,1
P00012683,U0001536,20220803,10.21,GBP,Bank Transfer,Completed,0.0,0
P00014722,U0001536,20231214,20.04,USD,Crypto,Completed,0.0,0
P00009752,U0001536,20250615,28.7,USD,Bank Transfer,Completed,6.18,0
P00016035,U0001537,20190420,18.4,EUR,Crypto,Completed,0.0,1
P00014826,U0001537,20200313,99.24,EUR,E-Wallet,Completed,20.61,0
P00013277,U0001537,20210614,18.31,USD,Bank Transfer,Completed,0.0,0
P00017201,U0001537,20220119,9.11,USD,Card,Completed,0.0,0
P00005959,U0001538,20190210,45.33,USD,Card,Completed,0.0,1
P00007414,U0001538,20200117,90.68,USD,Crypto,Completed,24.55,0
P00004009,U0001538,20200707,51.12,USD,Bank Transfer,Completed,6.96,0
P00009710,U0001538,20210123,10.65,USD,Bank Transfer,Completed,0.0,0
P00005855,U0001538,20240124,97.15,EUR,Card,Completed,48.54,0
P00011243,U0001538,20240130,20.38,GBP,Bank Transfer,Completed,0.0,0
P00017107,U0001538,20250817,9.84,EUR,Crypto,Completed,0.0,0
P00007674,U0001539,20190412,52.77,USD,Crypto,Completed,0.0,1
P00005789,U0001539,20200218,9.1,USD,Card,Completed,3.57,0
P00005685,U0001539,20200225,30.0,USD,Crypto,Completed,10.51,0
P00011397,U0001539,20240318,27.19,GBP,Card,Completed,0.0,0
P00015228,U0001539,20240527,104.28,USD,Bank Transfer,Completed,0.0,0
P00008364,U0001540,20190413,9.67,EUR,Card,Completed,4.18,1
P00016952,U0001540,20220730,19.28,GBP,Bank Transfer,Completed,0.0,0
P00016667,U0001540,20231204,27.74,USD,E-Wallet,Completed,0.0,0
P00000853,U0001541,20190713,20.0,GBP,E-Wallet,Completed,6.99,1
P00017295,U0001541,20190731,21.25,USD,Card,Completed,6.82,0
P00003339,U0001541,20200901,47.01,USD,Bank Transfer,Completed,0.0,0
P00003195,U0001541,20210323,9.35,GBP,Card,Completed,3.7,0
P00015886,U0001541,20220519,51.58,GBP,E-Wallet,Pending,0.0,0
P00010063,U0001541,20221021,93.46,USD,E-Wallet,Completed,0.0,0
P00006618,U0001541,20230220,49.54,USD,Bank Transfer,Failed,0.0,0
P00012066,U0001542,20190831,20.7,USD,Bank Transfer,Completed,6.47,1
P00001281,U0001542,20200917,19.73,EUR,Card,Completed,0.0,0
P00005426,U0001542,20220218,50.98,USD,Bank Transfer,Completed,19.36,0
P00008637,U0001542,20220611,9.39,GBP,E-Wallet,Completed,1.6,0
P00017628,U0001542,20250505,9.79,USD,Bank Transfer,Completed,0.0,0
P00000843,U0001543,20191015,90.1,EUR,Bank Transfer,Completed,0.0,1
P00009084,U0001543,20200802,18.58,GBP,E-Wallet,Completed,6.42,0
P00010647,U0001543,20221112,54.2,USD,Card,Completed,0.0,0
P00014067,U0001544,20200607,21.22,GBP,E-Wallet,Completed,0.0,1
P00013652,U0001544,20210610,54.08,USD,E-Wallet,Completed,0.0,0
P00012591,U0001544,20211006,54.25,GBP,Crypto,Completed,20.97,0
P00013229,U0001544,20230201,20.31,USD,Bank Transfer,Completed,0.0,0
P00016806,U0001545,20190824,50.07,EUR,E-Wallet,Completed,0.0,1
P00011548,U0001545,20210325,18.09,USD,Card,Completed,0.0,0
P00002151,U0001545,20250327,20.06,EUR,Bank Transfer,Completed,5.91,0
P00014730,U0001545,20250908,31.78,EUR,Bank Transfer,Completed,8.57,0
P00010519,U0001546,20201217,96.29,GBP,Card,Completed,0.0,1
P00015701,U0001546,20211211,46.51,EUR,Card,Completed,0.0,0
P00013249,U0001546,20221101,9.45,USD,Bank Transfer,Completed,0.0,0
P00009872,U0001546,20240311,27.07,USD,Crypto,Completed,0.0,0
P00010332,U0001546,20241220,19.99,GBP,Card,Completed,0.0,0
P00005439,U0001547,20200326,20.76,USD,Card,Completed,0.0,1
P00007724,U0001547,20210108,53.11,EUR,E-Wallet,Pending,0.0,0
P00006874,U0001547,20210225,18.96,GBP,Card,Completed,0.0,0
P00003079,U0001547,20250817,31.47,EUR,Card,Completed,0.0,0
P00002278,U0001548,20190717,9.78,EUR,Bank Transfer,Completed,0.0,1
P00008448,U0001548,20241016,10.05,EUR,Bank Transfer,Completed,0.0,0
P00011589,U0001548,20241130,29.97,EUR,Bank Transfer,Completed,0.0,0
P00004141,U0001548,20251018,19.97,GBP,Bank Transfer,Completed,6.44,0
P00015322,U0001549,20191025,9.34,GBP,E-Wallet,Completed,0.0,1
P00010729,U0001549,20191213,18.49,GBP,Card,Completed,5.41,0
P00002282,U0001549,20201114,18.73,USD,Card,Completed,0.0,0
P00000771,U0001549,20211230,95.24,EUR,Bank Transfer,Completed,0.0,0
P00005227,U0001549,20251009,19.34,GBP,Card,Completed,0.0,0
P00016028,U0001549,20251126,10.9,USD,Crypto,Completed,0.0,0
P00003396,U0001550,20210916,31.17,EUR,Crypto,Completed,0.0,1
P00000937,U0001550,20220213,20.18,EUR,E-Wallet,Completed,6.41,0
P00005914,U0001550,20240320,50.25,EUR,Card,Completed,0.0,0
P00009882,U0001550,20250411,47.33,EUR,E-Wallet,Completed,0.0,0
P00011790,U0001551,20190701,19.7,GBP,Card,Completed,5.17,1
P00013606,U0001551,20230118,10.22,USD,E-Wallet,Completed,4.18,0
P00015461,U0001551,20230504,182.5,GBP,E-Wallet,Completed,0.0,0
P00009395,U0001552,20200523,106.31,EUR,E-Wallet,Completed,0.0,1
P00006105,U0001552,20201110,54.64,USD,Card,Completed,0.0,0
P00017186,U0001552,20210306,9.89,USD,E-Wallet,Completed,0.0,0
P00013925,U0001552,20240313,20.75,GBP,Bank Transfer,Completed,9.5,0
P00005300,U0001552,20240320,52.43,USD,Bank Transfer,Completed,0.0,0
P00004991,U0001552,20241212,32.47,USD,E-Wallet,Completed,15.52,0
P00009220,U0001552,20250328,51.01,USD,E-Wallet,Completed,0.0,0
P00010457,U0001553,20210414,9.76,EUR,E-Wallet,Completed,0.0,1
P00008402,U0001553,20210519,21.12,EUR,Card,Completed,6.26,0
P00010655,U0001553,20231115,30.88,GBP,Card,Completed,0.0,0
P00005352,U0001553,20240114,51.95,EUR,E-Wallet,Failed,0.0,0
P00009607,U0001553,20251028,90.05,GBP,Bank Transfer,Failed,37.35,0
P00011842,U0001554,20190509,31.04,EUR,Crypto,Completed,12.42,1
P00008606,U0001554,20220429,19.68,GBP,Bank Transfer,Completed,3.68,0
P00008418,U0001554,20230209,95.05,GBP,Crypto,Completed,0.0,0
P00007681,U0001554,20240815,27.53,USD,Bank Transfer,Completed,3.24,0
P00007746,U0001554,20250201,52.93,GBP,Bank Transfer,Completed,0.0,0
P00010018,U0001554,20250311,20.03,GBP,Crypto,Completed,0.0,0
P00010398,U0001554,20251019,28.23,GBP,E-Wallet,Completed,0.0,0
P00017317,U0001555,20191012,54.84,USD,Card,Completed,0.0,1
P00011849,U0001555,20191021,54.33,USD,Bank Transfer,Completed,22.16,0
P00008814,U0001555,20200925,98.53,USD,Crypto,Completed,0.0,0
P00000931,U0001556,20200710,46.37,USD,Crypto,Completed,8.55,1
P00001780,U0001556,20230204,9.06,EUR,Crypto,Completed,0.0,0
P00017663,U0001556,20241110,10.26,USD,Crypto,Failed,1.99,0
P00016198,U0001556,20251116,18.84,GBP,Bank Transfer,Completed,8.88,0
P00011310,U0001556,20251124,19.31,EUR,Crypto,Completed,0.0,0
P00010382,U0001557,20190427,21.92,EUR,Bank Transfer,Completed,0.0,1
P00004782,U0001557,20190913,187.17,USD,Crypto,Completed,0.0,0
P00005031,U0001557,20200131,21.64,EUR,Card,Completed,0.0,0
P00015434,U0001557,20241001,10.34,EUR,Bank Transfer,Completed,0.0,0
P00017128,U0001557,20250726,93.76,USD,Card,Completed,0.0,0
P00014490,U0001557,20251221,18.02,GBP,Bank Transfer,Pending,0.0,0
P00011207,U0001558,20221121,50.79,USD,Crypto,Completed,0.0,1
P00013284,U0001559,20220216,10.55,GBP,E-Wallet,Completed,0.0,1
P00012722,U0001559,20231105,54.52,EUR,Card,Completed,0.0,0
P00015557,U0001560,20190901,47.41,GBP,Bank Transfer,Completed,0.0,1
P00011115,U0001560,20220412,20.72,EUR,Card,Completed,9.77,0
P00014149,U0001560,20220904,9.27,GBP,E-Wallet,Completed,0.0,0
P00002435,U0001560,20250304,20.98,GBP,Crypto,Completed,0.0,0
P00003282,U0001561,20190422,31.6,USD,Crypto,Completed,14.52,1
P00011355,U0001561,20200608,190.81,USD,Card,Completed,0.0,0
P00002194,U0001561,20200930,18.6,GBP,Crypto,Completed,0.0,0
P00002579,U0001561,20220324,19.98,GBP,Crypto,Completed,8.44,0
P00008793,U0001561,20240813,9.51,EUR,Bank Transfer,Completed,1.5,0
P00011718,U0001561,20250412,54.72,EUR,Bank Transfer,Pending,0.0,0
P00004165,U0001561,20250705,10.38,GBP,Crypto,Completed,0.0,0
P00001976,U0001562,20200403,9.84,GBP,Bank Transfer,Completed,2.08,1
P00011529,U0001562,20210224,21.74,GBP,Card,Completed,0.0,0
P00013994,U0001562,20230328,10.88,GBP,E-Wallet,Completed,0.0,0
P00013414,U0001562,20230629,9.76,USD,Bank Transfer,Completed,3.57,0
P00002380,U0001563,20211102,18.54,USD,Crypto,Completed,0.0,1
P00004594,U0001564,20190314,51.55,GBP,Bank Transfer,Completed,0.0,1
P00016948,U0001564,20240329,21.78,USD,E-Wallet,Completed,0.0,0
P00011658,U0001564,20240420,30.97,GBP,Card,Completed,11.72,0
P00008696,U0001564,20251217,19.57,EUR,E-Wallet,Completed,0.0,0
P00013246,U0001565,20190513,51.4,USD,Card,Completed,0.0,1
P00011630,U0001565,20190611,10.38,GBP,Crypto,Completed,0.0,0
P00008458,U0001565,20190803,32.05,GBP,Card,Completed,0.0,0
P00011812,U0001565,20210725,9.43,GBP,Crypto,Completed,4.05,0
P00016941,U0001565,20220506,21.06,USD,Crypto,Pending,0.0,0
P00011039,U0001565,20240117,18.3,EUR,Card,Completed,0.0,0
P00013060,U0001565,20240520,52.72,EUR,Card,Completed,0.0,0
P00006706,U0001565,20250625,48.15,USD,E-Wallet,Completed,0.0,0
P00004298,U0001566,20191125,105.77,GBP,Bank Transfer,Pending,0.0,1
P00009982,U0001566,20191230,106.29,USD,Crypto,Completed,16.11,0
P00008443,U0001566,20240506,108.62,GBP,Card,Completed,0.0,0
P00014435,U0001567,20200526,21.31,USD,E-Wallet,Completed,0.0,1
P00009360,U0001567,20230324,99.86,EUR,E-Wallet,Completed,0.0,0
P00016958,U0001567,20230902,18.71,GBP,Bank Transfer,Completed,0.0,0
P00008387,U0001568,20190104,18.74,USD,Crypto,Completed,5.74,1
P00009258,U0001568,20201207,50.84,USD,E-Wallet,Completed,21.71,0
P00005805,U0001568,20230107,20.84,USD,Bank Transfer,Failed,2.83,0
P00003611,U0001568,20231206,212.59,EUR,Bank Transfer,Completed,0.0,0
P00013342,U0001568,20240712,30.59,USD,E-Wallet,Completed,9.08,0
P00002477,U0001568,20240803,47.09,GBP,Card,Completed,0.0,0
P00007064,U0001568,20250615,52.31,USD,Card,Completed,0.0,0
P00015714,U0001569,20190411,9.39,EUR,Bank Transfer,Completed,0.0,1
P00017234,U0001569,20190613,9.29,EUR,E-Wallet,Completed,3.89,0
P00014852,U0001569,20210113,48.27,GBP,E-Wallet,Completed,22.2,0
P00012450,U0001569,20220119,9.24,GBP,Bank Transfer,Completed,3.13,0
P00017039,U0001569,20221031,98.18,USD,Card,Completed,0.0,0
P00000701,U0001569,20240308,52.29,GBP,Crypto,Completed,5.58,0
P00012744,U0001570,20230105,9.21,GBP,Crypto,Pending,0.0,1
P00012329,U0001570,20250912,9.47,GBP,E-Wallet,Completed,2.72,0
P00000176,U0001571,20190226,29.45,GBP,Card,Completed,0.0,1
P00001408,U0001571,20190712,9.83,EUR,E-Wallet,Completed,4.42,0
P00010739,U0001571,20250521,9.45,EUR,Card,Completed,0.0,0
P00016024,U0001571,20251124,32.63,USD,Crypto,Completed,0.0,0
P00013231,U0001572,20210927,21.4,GBP,Crypto,Completed,0.0,1
P00000759,U0001572,20230302,101.33,USD,Card,Completed,20.67,0
P00006237,U0001572,20230504,217.24,EUR,E-Wallet,Pending,80.16,0
P00001763,U0001572,20240412,30.13,EUR,Crypto,Completed,4.66,0
P00016428,U0001573,20201227,202.88,EUR,Bank Transfer,Failed,0.0,1
P00004953,U0001573,20210405,9.68,USD,Card,Completed,0.0,0
P00004950,U0001573,20220209,10.21,USD,E-Wallet,Failed,2.65,0
P00004503,U0001573,20230723,19.87,EUR,Bank Transfer,Completed,4.75,0
P00004734,U0001573,20231004,32.08,USD,Bank Transfer,Completed,10.02,0
P00014365,U0001573,20250616,9.41,USD,Card,Completed,1.7,0
P00006163,U0001573,20250928,198.65,GBP,Bank Transfer,Completed,22.16,0
P00001360,U0001574,20190924,31.13,GBP,Bank Transfer,Failed,0.0,1
P00007241,U0001574,20191125,101.52,EUR,Crypto,Completed,0.0,0
P00006112,U0001574,20230705,52.59,USD,E-Wallet,Completed,0.0,0
P00006644,U0001574,20230912,19.16,USD,Crypto,Completed,0.0,0
P00012526,U0001574,20240717,29.26,USD,Card,Pending,0.0,0
P00003539,U0001574,20241015,9.54,EUR,Card,Completed,0.0,0
P00015094,U0001574,20241031,9.77,GBP,Bank Transfer,Completed,0.0,0
P00007861,U0001574,20250323,28.65,GBP,Card,Completed,13.33,0
P00004424,U0001574,20251226,20.36,GBP,Crypto,Completed,0.0,0
P00004513,U0001575,20190412,10.46,GBP,Crypto,Completed,3.23,1
P00002270,U0001575,20200107,107.46,GBP,Crypto,Completed,0.0,0
P00007033,U0001575,20220402,18.3,GBP,Bank Transfer,Completed,0.0,0
P00008228,U0001575,20230330,21.66,GBP,Card,Completed,5.22,0
P00010772,U0001575,20230420,21.93,GBP,E-Wallet,Completed,0.0,0
P00010465,U0001575,20231217,103.3,EUR,Card,Completed,0.0,0
P00001065,U0001575,20250703,94.28,EUR,E-Wallet,Completed,0.0,0
P00012286,U0001576,20200108,48.29,GBP,Crypto,Completed,0.0,1
P00003371,U0001576,20210219,31.95,EUR,E-Wallet,Completed,0.0,0
P00015773,U0001577,20210504,18.98,GBP,E-Wallet,Completed,0.0,1
P00002490,U0001577,20211113,9.12,EUR,E-Wallet,Completed,0.0,0
P00005172,U0001577,20220406,10.18,GBP,Bank Transfer,Completed,4.82,0
P00014613,U0001577,20220421,46.78,USD,Crypto,Completed,0.0,0
P00016753,U0001577,20240126,28.69,USD,E-Wallet,Completed,0.0,0
P00007996,U0001577,20240629,48.82,GBP,Bank Transfer,Pending,0.0,0
P00003095,U0001578,20201231,32.89,USD,Bank Transfer,Completed,0.0,1
P00004070,U0001578,20220831,10.2,GBP,Card,Completed,4.08,0
P00008520,U0001578,20220922,189.07,GBP,Card,Completed,0.0,0
P00009601,U0001578,20221119,10.22,EUR,Crypto,Completed,4.62,0
P00004771,U0001578,20240807,19.34,GBP,Bank Transfer,Completed,7.55,0
P00013381,U0001578,20250101,45.3,GBP,Card,Completed,7.07,0
P00009018,U0001578,20250106,54.66,GBP,Card,Completed,0.0,0
P00015324,U0001579,20191031,47.11,GBP,E-Wallet,Completed,0.0,1
P00014361,U0001579,20211202,9.2,GBP,E-Wallet,Completed,1.7,0
P00016970,U0001579,20220820,10.95,GBP,E-Wallet,Completed,2.39,0
P00014281,U0001579,20250112,50.31,USD,Bank Transfer,Completed,0.0,0
P00003922,U0001580,20190304,21.52,EUR,E-Wallet,Completed,6.23,1
P00008098,U0001580,20190822,91.42,USD,E-Wallet,Completed,0.0,0
P00002746,U0001580,20200203,9.99,EUR,Card,Completed,1.94,0
P00009904,U0001580,20201011,9.63,EUR,Bank Transfer,Completed,3.36,0
P00000103,U0001580,20230127,10.04,EUR,E-Wallet,Completed,0.0,0
P00010774,U0001581,20190105,20.83,GBP,E-Wallet,Completed,0.0,1
P00007593,U0001581,20200818,50.75,USD,Card,Completed,0.0,0
P00000986,U0001582,20190527,21.77,USD,E-Wallet,Pending,0.0,1
P00005410,U0001582,20201014,46.54,GBP,E-Wallet,Completed,0.0,0
P00005631,U0001582,20220809,47.12,USD,Bank Transfer,Completed,0.0,0
P00011422,U0001582,20230620,19.83,GBP,E-Wallet,Completed,0.0,0
P00008162,U0001582,20240316,19.37,USD,Bank Transfer,Completed,0.0,0
P00008331,U0001583,20220111,50.36,USD,Bank Transfer,Completed,0.0,1
P00003831,U0001583,20230520,103.22,GBP,Card,Failed,0.0,0
P00016222,U0001583,20240227,30.65,USD,Crypto,Completed,0.0,0
P00011214,U0001583,20240811,9.35,GBP,Bank Transfer,Completed,2.19,0
P00010849,U0001583,20250409,46.24,EUR,Crypto,Completed,9.95,0
P00017410,U0001584,20190202,20.68,GBP,E-Wallet,Completed,6.71,1
P00016643,U0001584,20190514,18.95,GBP,E-Wallet,Completed,0.0,0
P00012886,U0001584,20200515,32.91,EUR,Bank Transfer,Completed,8.21,0
P00009109,U0001584,20240329,98.32,EUR,E-Wallet,Completed,0.0,0
P00005744,U0001584,20251013,9.11,USD,Crypto,Completed,0.0,0
P00009714,U0001585,20190303,9.65,GBP,E-Wallet,Pending,0.0,1
P00003064,U0001585,20221103,9.78,GBP,E-Wallet,Completed,4.22,0
P00014275,U0001585,20250221,9.56,GBP,Crypto,Completed,2.82,0
P00004382,U0001586,20190219,9.04,EUR,E-Wallet,Completed,0.0,1
P00014463,U0001586,20201119,28.39,USD,E-Wallet,Completed,0.0,0
P00012991,U0001586,20210519,31.39,GBP,Crypto,Completed,0.0,0
P00006732,U0001586,20220619,49.81,USD,Bank Transfer,Completed,0.0,0
P00003141,U0001586,20230726,52.74,USD,Card,Completed,0.0,0
P00014895,U0001586,20231110,29.95,EUR,Bank Transfer,Failed,12.45,0
P00000089,U0001586,20251206,30.76,USD,E-Wallet,Completed,0.0,0
P00011534,U0001587,20231225,20.51,USD,Bank Transfer,Completed,0.0,1
P00009917,U0001587,20250702,21.9,USD,Bank Transfer,Completed,0.0,0
P00007446,U0001588,20200127,48.94,GBP,Crypto,Pending,12.52,1
P00014609,U0001588,20210320,9.3,GBP,Card,Failed,0.0,0
P00005049,U0001588,20220220,21.02,GBP,Card,Completed,0.0,0
P00012956,U0001588,20250205,98.97,USD,Bank Transfer,Completed,40.83,0
P00003446,U0001588,20250212,49.92,GBP,Crypto,Completed,0.0,0
P00013633,U0001588,20250413,100.26,GBP,E-Wallet,Completed,27.89,0
P00005023,U0001589,20211030,32.24,EUR,Bank Transfer,Completed,0.0,1
P00016687,U0001589,20220924,10.79,GBP,E-Wallet,Completed,0.0,0
P00011402,U0001589,20250729,103.35,GBP,Bank Transfer,Pending,0.0,0
P00013107,U0001589,20251118,10.95,USD,Crypto,Completed,0.0,0
P00005399,U0001590,20190321,18.64,EUR,Card,Completed,0.0,1
P00000292,U0001590,20210202,20.51,EUR,Bank Transfer,Completed,3.8,0
P00014923,U0001590,20210224,28.32,EUR,Card,Completed,4.17,0
P00005048,U0001590,20220708,93.72,USD,Bank Transfer,Completed,0.0,0
P00015057,U0001590,20240119,107.16,EUR,Card,Completed,0.0,0
P00013064,U0001590,20250228,18.03,USD,Crypto,Pending,0.0,0
P00008500,U0001591,20191119,18.77,GBP,Crypto,Completed,0.0,1
P00006747,U0001591,20200902,21.29,USD,Crypto,Completed,0.0,0
P00005018,U0001591,20210616,212.22,GBP,Crypto,Completed,25.5,0
P00007149,U0001591,20210707,19.06,EUR,Bank Transfer,Completed,0.0,0
P00009471,U0001591,20230808,18.39,USD,Bank Transfer,Completed,0.0,0
P00017848,U0001591,20240228,10.26,USD,Crypto,Completed,0.0,0
P00014182,U0001592,20190329,218.87,GBP,Crypto,Completed,0.0,1
P00007210,U0001592,20200309,53.31,USD,Crypto,Completed,0.0,0
P00004671,U0001592,20240501,45.94,EUR,E-Wallet,Completed,5.81,0
P00002226,U0001592,20250211,193.07,EUR,Crypto,Completed,0.0,0
P00017620,U0001593,20190113,10.06,GBP,E-Wallet,Completed,0.0,1
P00015171,U0001593,20190320,52.54,USD,E-Wallet,Completed,22.66,0
P00005384,U0001593,20200227,20.73,GBP,Card,Completed,2.65,0
P00015728,U0001593,20210111,10.1,USD,E-Wallet,Completed,4.91,0
P00014784,U0001593,20210321,10.31,USD,Bank Transfer,Completed,0.0,0
P00016737,U0001593,20211126,29.01,USD,Crypto,Completed,0.0,0
P00007412,U0001595,20210603,50.73,USD,E-Wallet,Completed,0.0,1
P00005353,U0001595,20210905,48.41,USD,Card,Completed,20.69,0
P00017149,U0001595,20230809,9.21,USD,E-Wallet,Completed,0.0,0
P00015117,U0001595,20240413,21.27,EUR,Card,Pending,4.83,0
P00004160,U0001595,20241206,9.2,EUR,Card,Completed,4.34,0
P00002124,U0001595,20250602,18.41,USD,Bank Transfer,Failed,0.0,0
P00014527,U0001595,20251219,9.25,USD,Card,Completed,0.0,0
P00016860,U0001596,20190808,52.91,GBP,Bank Transfer,Completed,0.0,1
P00016628,U0001596,20191002,93.57,USD,Crypto,Pending,45.51,0
P00000576,U0001596,20211125,27.35,GBP,Crypto,Completed,0.0,0
P00014273,U0001597,20190822,18.71,EUR,Bank Transfer,Completed,9.21,1
P00014035,U0001597,20190913,97.85,EUR,Card,Completed,23.95,0
P00015905,U0001597,20191006,21.18,EUR,Bank Transfer,Completed,7.31,0
P00006705,U0001597,20191227,51.32,GBP,Crypto,Completed,19.64,0
P00012787,U0001597,20210916,195.84,EUR,Crypto,Completed,0.0,0
P00017434,U0001597,20221003,9.78,USD,Crypto,Completed,0.0,0
P00002156,U0001597,20230131,28.74,USD,Bank Transfer,Completed,0.0,0
P00003842,U0001597,20231115,47.5,USD,Card,Completed,15.47,0
P00003405,U0001598,20201221,20.82,GBP,E-Wallet,Completed,2.78,1
P00014179,U0001598,20210307,54.87,USD,Card,Pending,0.0,0
P00005931,U0001598,20210601,9.49,USD,E-Wallet,Completed,0.0,0
P00000225,U0001598,20210824,9.76,USD,Card,Completed,0.0,0
P00003388,U0001598,20240129,184.0,GBP,Bank Transfer,Completed,36.71,0
P00010360,U0001599,20190115,32.31,EUR,Crypto,Completed,0.0,1
P00006088,U0001599,20190117,32.14,EUR,Card,Completed,0.0,0
P00009703,U0001599,20220618,32.67,EUR,E-Wallet,Completed,0.0,0
P00011586,U0001599,20221019,32.93,EUR,Crypto,Completed,5.82,0
P00013752,U0001599,20251209,18.15,USD,E-Wallet,Completed,3.41,0
P00001868,U0001600,20220820,52.9,GBP,E-Wallet,Completed,0.0,1
P00017580,U0001600,20221212,209.32,GBP,Card,Completed,98.1,0
P00007734,U0001600,20230530,51.23,GBP,Card,Completed,0.0,0
P00012512,U0001600,20240627,9.57,GBP,Bank Transfer,Completed,0.0,0
P00011185,U0001601,20210519,30.14,USD,Bank Transfer,Completed,0.0,1
P00008249,U0001601,20230912,18.44,EUR,Card,Completed,0.0,0
P00016355,U0001601,20231223,45.26,USD,Bank Transfer,Completed,12.93,0
P00015139,U0001602,20220620,52.82,USD,Card,Completed,14.52,1
P00015769,U0001602,20240325,10.62,EUR,Card,Completed,0.0,0
P00009731,U0001602,20240326,29.8,GBP,Card,Completed,0.0,0
P00011075,U0001602,20241220,18.8,GBP,Card,Completed,0.0,0
P00007342,U0001602,20250510,20.8,EUR,Crypto,Completed,0.0,0
P00003224,U0001602,20250609,9.41,EUR,Crypto,Completed,0.0,0
P00016955,U0001603,20190724,108.98,USD,E-Wallet,Completed,49.4,1
P00007300,U0001603,20201231,30.96,GBP,Crypto,Completed,0.0,0
P00004254,U0001603,20210407,21.14,USD,E-Wallet,Completed,0.0,0
P00017117,U0001603,20250723,47.88,EUR,Crypto,Completed,0.0,0
P00010641,U0001603,20251206,20.38,GBP,Card,Completed,6.17,0
P00000417,U0001604,20200106,32.6,EUR,Card,Completed,0.0,1
P00003047,U0001604,20210811,19.94,USD,Card,Completed,2.55,0
P00003106,U0001604,20210819,10.86,GBP,Card,Completed,0.0,0
P00003312,U0001604,20220112,18.75,EUR,Crypto,Completed,7.52,0
P00005593,U0001604,20220507,90.46,EUR,Card,Completed,0.0,0
P00014032,U0001604,20240417,18.04,EUR,Card,Completed,0.0,0
P00001262,U0001604,20250328,10.75,EUR,Bank Transfer,Completed,5.34,0
P00017510,U0001604,20250629,10.02,GBP,E-Wallet,Completed,1.28,0
