spin_id,session_id,user_id,channel_id,game_id,spin_ts,spin_date_id,stake_amount,payout_amount,profit_amount
SP000042400,S000010734,U0003848,1,G000112,2025-03-01 22:47:58,20250301,122.92,72.29,50.63
SP000042401,S000010736,U0001940,1,G000034,2020-12-27 13:24:34,20201227,81.2,58.76,22.44
SP000042402,S000010737,U0000815,3,G000119,2023-03-12 12:18:09,20230312,22.16,18.09,4.07
SP000042403,S000010737,U0000815,3,G000007,2023-03-12 12:13:25,20230312,54.13,15.85,38.28
SP000042404,S000010737,U0000815,3,G000084,2023-03-12 12:12:42,20230312,61.77,10.24,51.53
SP000042405,S000010737,U0000815,3,G000119,2023-03-12 12:17:55,20230312,37.78,14.66,23.12
SP000042406,S000010737,U0000815,3,G000119,2023-03-12 12:13:04,20230312,82.92,61.32,21.6
SP000042407,S000010738,U0000401,1,G000085,2020-05-25 08:57:09,20200525,250.1,387.19,-137.09
SP000042408,S000010739,U0001311,1,G000089,2025-12-28 17:50:58,20251228,202.38,91.63,110.75
SP000042409,S000010739,U0001311,1,G000015,2025-12-28 17:36:24,20251228,131.03,109.71,21.32
SP000042410,S000010739,U0001311,1,G000015,2025-12-28 17:50:31,20251228,75.58,26.55,49.03
SP000042411,S000010740,U0000705,1,G000077,2024-01-16 01:24:09,20240116,182.25,11.76,170.49
SP000042412,S000010740,U0000705,1,G000013,2024-01-16 01:23:22,20240116,231.52,74.12,157.4
SP000042413,S000010740,U0000705,1,G000013,2024-01-16 01:22:52,20240116,348.71,292.4,56.31
SP000042414,S000010740,U0000705,1,G000013,2024-01-16 01:25:19,20240116,192.17,21.88,170.29
SP000042415,S000010740,U0000705,1,G000013,2024-01-16 01:27:36,20240116,245.21,37.55,207.66
SP000042416,S000010740,U0000705,1,G000013,2024-01-16 01:29:41,20240116,154.04,23.54,130.5
SP000042417,S000010741,U0003049,1,G000055,2024-10-16 14:02:50,20241016,598.1,112.07,486.03
SP000042418,S000010742,U0000994,1,G000061,2019-06-25 05:34:14,20190625,803.53,552.29,251.24
SP000042419,S000010742,U0000994,1,G000061,2019-06-25 05:42:21,20190625,979.08,52153.48,-51174.4
SP000042420,S000010743,U0001029,1,G000115,2022-06-03 11:43:05,20220603,18.16,0.82,17.34
SP000042421,S000010743,U0001029,1,G000014,2022-06-03 11:48:22,20220603,16.37,0.08,16.29
SP000042422,S000010743,U0001029,1,G000014,2022-06-03 11:40:59,20220603,21.09,0.36,20.73
SP000042423,S000010743,U0001029,1,G000014,2022-06-03 11:50:58,20220603,11.79,1.07,10.72
SP000042424,S000010743,U0001029,1,G000040,2022-06-03 11:41:24,20220603,21.42,12.33,9.09
SP000042425,S000010743,U0001029,1,G000014,2022-06-03 11:39:03,20220603,16.51,4.33,12.18
SP000042426,S000010743,U0001029,1,G000013,2022-06-03 11:42:53,20220603,22.42,6.71,15.71
SP000042427,S000010744,U0001275,1,G000106,2019-09-26 00:14:32,20190926,17.61,6.39,11.22
SP000042428,S000010744,U0001275,1,G000076,2019-09-26 00:27:46,20190926,18.67,19.63,-0.96
SP000042429,S000010744,U0001275,1,G000064,2019-09-26 00:11:24,20190926,21.62,79.55,-57.93
SP000042430,S000010744,U0001275,1,G000091,2019-09-26 00:14:54,20190926,14.65,13.91,0.74
SP000042431,S000010744,U0001275,1,G000106,2019-09-26 00:13:43,20190926,18.51,8.41,10.1
SP000042432,S000010744,U0001275,1,G000106,2019-09-26 00:27:53,20190926,23.85,21.47,2.38
SP000042433,S000010744,U0001275,1,G000045,2019-09-26 00:12:29,20190926,19.76,20.69,-0.93
SP000042434,S000010744,U0001275,1,G000036,2019-09-26 00:10:36,20190926,20.67,22.3,-1.63
SP000042435,S000010744,U0001275,1,G000047,2019-09-26 00:19:47,20190926,37.11,65.32,-28.21
SP000042436,S000010745,U0002308,1,G000104,2021-07-27 11:44:21,20210727,329.65,261.66,67.99
SP000042437,S000010745,U0002308,1,G000104,2021-07-27 11:44:23,20210727,157.22,12.68,144.54
SP000042438,S000010745,U0002308,1,G000104,2021-07-27 11:43:32,20210727,292.12,164.66,127.46
SP000042439,S000010746,U0002538,3,G000066,2019-03-10 07:06:38,20190310,131.94,50.36,81.58
SP000042440,S000010746,U0002538,3,G000066,2019-03-10 07:04:06,20190310,289.81,54.18,235.63
SP000042441,S000010746,U0002538,3,G000097,2019-03-10 07:08:30,20190310,94.81,353.97,-259.16
SP000042442,S000010746,U0002538,3,G000066,2019-03-10 07:08:26,20190310,191.81,61.36,130.45
SP000042443,S000010746,U0002538,3,G000069,2019-03-10 07:06:40,20190310,150.96,38.45,112.51
SP000042444,S000010746,U0002538,3,G000066,2019-03-10 07:10:04,20190310,278.52,278.49,0.03
SP000042445,S000010746,U0002538,3,G000066,2019-03-10 07:06:09,20190310,133.62,292.32,-158.7
SP000042446,S000010746,U0002538,3,G000066,2019-03-10 07:07:42,20190310,143.54,44.48,99.06
SP000042447,S000010746,U0002538,3,G000066,2019-03-10 07:11:07,20190310,254.54,85.91,168.63
SP000042448,S000010746,U0002538,3,G000066,2019-03-10 07:09:01,20190310,282.62,71.79,210.83
SP000042449,S000010746,U0002538,3,G000066,2019-03-10 07:09:45,20190310,236.83,140.95,95.88
SP000042450,S000010747,U0000722,1,G000032,2019-11-09 00:50:43,20191109,2548.47,5955.26,-3406.79
SP000042451,S000010747,U0000722,1,G000032,2019-11-09 00:54:22,20191109,1493.2,2451.55,-958.35
SP000042452,S000010747,U0000722,1,G000005,2019-11-09 00:52:58,20191109,2589.47,1693.26,896.21
SP000042453,S000010747,U0000722,1,G000032,2019-11-09 00:49:01,20191109,1979.37,185.39,1793.98
SP000042454,S000010747,U0000722,1,G000032,2019-11-09 01:03:19,20191109,1855.64,4047.88,-2192.24
SP000042455,S000010747,U0000722,1,G000032,2019-11-09 01:09:05,20191109,1782.24,1260.6,521.64
SP000042456,S000010747,U0000722,1,G000032,2019-11-09 00:51:25,20191109,3188.98,1070.35,2118.63
SP000042457,S000010750,U0002505,4,G000059,2025-04-07 08:03:42,20250407,36.23,3.32,32.91
SP000042458,S000010750,U0002505,4,G000059,2025-04-07 08:05:23,20250407,55.38,78.72,-23.34
SP000042459,S000010750,U0002505,4,G000059,2025-04-07 08:13:50,20250407,52.88,17.32,35.56
SP000042460,S000010750,U0002505,4,G000059,2025-04-07 08:04:24,20250407,31.95,9.86,22.09
SP000042461,S000010750,U0002505,4,G000001,2025-04-07 08:01:54,20250407,53.45,6.48,46.97
SP000042462,S000010750,U0002505,4,G000059,2025-04-07 08:05:31,20250407,53.05,16.58,36.47
SP000042463,S000010750,U0002505,4,G000059,2025-04-07 08:03:24,20250407,67.99,92.11,-24.12
SP000042464,S000010750,U0002505,4,G000059,2025-04-07 08:09:08,20250407,81.04,104.69,-23.65
SP000042465,S000010750,U0002505,4,G000042,2025-04-07 08:15:12,20250407,39.24,30.29,8.95
SP000042466,S000010750,U0002505,4,G000059,2025-04-07 08:14:59,20250407,35.8,1.22,34.58
SP000042467,S000010750,U0002505,4,G000059,2025-04-07 08:13:03,20250407,51.4,35.25,16.15
SP000042468,S000010750,U0002505,4,G000059,2025-04-07 08:05:50,20250407,73.4,158.24,-84.84
SP000042469,S000010750,U0002505,4,G000059,2025-04-07 08:02:12,20250407,91.7,7.67,84.03
SP000042470,S000010750,U0002505,4,G000059,2025-04-07 08:11:58,20250407,57.4,2.24,55.16
SP000042471,S000010750,U0002505,4,G000059,2025-04-07 08:13:36,20250407,56.94,177.27,-120.33
SP000042472,S000010751,U0003593,1,G000003,2022-12-13 03:57:46,20221213,622.29,287.23,335.06
SP000042473,S000010752,U0001401,1,G000084,2023-03-19 00:07:14,20230319,12.95,24.19,-11.24
SP000042474,S000010752,U0001401,1,G000084,2023-03-19 00:11:12,20230319,20.19,14.48,5.71
SP000042475,S000010752,U0001401,1,G000084,2023-03-18 23:58:59,20230318,25.97,35.03,-9.06
SP000042476,S000010752,U0001401,1,G000084,2023-03-19 00:21:17,20230319,16.88,11.11,5.77
SP000042477,S000010752,U0001401,1,G000084,2023-03-19 00:16:03,20230319,17.44,0.64,16.8
SP000042478,S000010752,U0001401,1,G000084,2023-03-18 23:56:25,20230318,26.18,27.68,-1.5
SP000042479,S000010752,U0001401,1,G000084,2023-03-19 00:22:50,20230319,34.67,58.27,-23.6
SP000042480,S000010752,U0001401,1,G000038,2023-03-19 00:16:33,20230319,13.7,6.23,7.47
SP000042481,S000010752,U0001401,1,G000084,2023-03-18 23:57:38,20230318,18.39,60.37,-41.98
SP000042482,S000010752,U0001401,1,G000059,2023-03-18 23:51:31,20230318,16.18,16.34,-0.16
SP000042483,S000010752,U0001401,1,G000084,2023-03-18 23:55:08,20230318,17.46,10.37,7.09
SP000042484,S000010752,U0001401,1,G000084,2023-03-19 00:12:52,20230319,23.8,4.48,19.32
SP000042485,S000010752,U0001401,1,G000084,2023-03-18 23:58:52,20230318,19.58,30.45,-10.87
SP000042486,S000010752,U0001401,1,G000084,2023-03-18 23:58:09,20230318,24.22,10.96,13.26
SP000042487,S000010752,U0001401,1,G000084,2023-03-19 00:08:44,20230319,16.19,0.16,16.03
SP000042488,S000010752,U0001401,1,G000084,2023-03-19 00:18:10,20230319,13.04,0.9,12.14
SP000042489,S000010752,U0001401,1,G000084,2023-03-18 23:58:30,20230318,21.56,30.06,-8.5
SP000042490,S000010753,U0000402,3,G000063,2019-06-24 16:52:34,20190624,685.11,485.17,199.94
SP000042491,S000010754,U0000079,1,G000024,2021-11-30 03:57:46,20211130,100.51,17.24,83.27
SP000042492,S000010754,U0000079,1,G000024,2021-11-30 04:02:52,20211130,116.22,24.82,91.4
SP000042493,S000010755,U0001553,1,G000117,2023-07-14 19:29:52,20230714,15.84,10.84,5.0
SP000042494,S000010756,U0001463,2,G000034,2022-03-10 07:57:16,20220310,266.81,36.38,230.43
SP000042495,S000010757,U0003932,2,G000017,2019-01-11 11:29:43,20190111,83.44,455.85,-372.41
SP000042496,S000010757,U0003932,2,G000087,2019-01-11 11:29:13,20190111,109.28,12.95,96.33
SP000042497,S000010757,U0003932,2,G000017,2019-01-11 11:29:57,20190111,82.66,20.0,62.66
SP000042498,S000010759,U0001820,1,G000044,2025-02-01 16:07:31,20250201,342.3,109.29,233.01
SP000042499,S000010760,U0003470,1,G000062,2021-01-15 10:28:49,20210115,1441.5,571.03,870.47
SP000042500,S000010760,U0003470,1,G000119,2021-01-15 10:41:35,20210115,1527.82,1274.81,253.01
SP000042501,S000010760,U0003470,1,G000119,2021-01-15 10:37:25,20210115,2030.57,956.63,1073.94
SP000042502,S000010760,U0003470,1,G000008,2021-01-15 10:30:05,20210115,1771.92,856.38,915.54
SP000042503,S000010760,U0003470,1,G000119,2021-01-15 10:32:15,20210115,780.86,671.41,109.45
SP000042504,S000010760,U0003470,1,G000119,2021-01-15 10:29:22,20210115,2676.51,500.58,2175.93
SP000042505,S000010760,U0003470,1,G000094,2021-01-15 10:40:53,20210115,1761.27,2346.36,-585.09
SP000042506,S000010760,U0003470,1,G000119,2021-01-15 10:29:34,20210115,2625.89,12319.03,-9693.14
SP000042507,S000010760,U0003470,1,G000011,2021-01-15 10:29:26,20210115,1947.84,385.65,1562.19
SP000042508,S000010761,U0000292,1,G000075,2025-07-20 13:20:59,20250720,161.48,6.1,155.38
SP000042509,S000010762,U0003981,3,G000055,2022-10-06 06:52:24,20221006,485.55,178.74,306.81
SP000042510,S000010762,U0003981,3,G000055,2022-10-06 06:53:23,20221006,512.47,291.62,220.85
SP000042511,S000010763,U0003463,3,G000066,2020-05-01 12:37:44,20200501,392.46,783.08,-390.62
SP000042512,S000010763,U0003463,3,G000011,2020-05-01 12:32:01,20200501,594.69,529.96,64.73
SP000042513,S000010763,U0003463,3,G000011,2020-05-01 12:39:56,20200501,312.63,57.98,254.65
SP000042514,S000010764,U0000190,3,G000026,2022-02-12 20:38:10,20220212,71.81,62.26,9.55
SP000042515,S000010764,U0000190,3,G000026,2022-02-12 20:28:44,20220212,88.2,59.15,29.05
SP000042516,S000010764,U0000190,3,G000026,2022-02-12 20:38:47,20220212,71.37,10.56,60.81
SP000042517,S000010765,U0003760,1,G000049,2023-12-13 09:40:47,20231213,402.47,1798.81,-1396.34
SP000042518,S000010765,U0003760,1,G000056,2023-12-13 09:42:27,20231213,441.52,322.76,118.76
SP000042519,S000010765,U0003760,1,G000030,2023-12-13 09:38:34,20231213,564.65,186.44,378.21
SP000042520,S000010766,U0000767,1,G000099,2025-02-12 20:06:54,20250212,197.7,61.04,136.66
SP000042521,S000010768,U0000716,2,G000091,2021-10-03 15:37:10,20211003,2666.35,2789.93,-123.58
SP000042522,S000010770,U0001253,1,G000072,2023-06-18 22:58:08,20230618,863.9,1401.79,-537.89
SP000042523,S000010770,U0001253,1,G000028,2023-06-18 22:59:56,20230618,1880.24,604.5,1275.74
SP000042524,S000010770,U0001253,1,G000120,2023-06-18 22:59:55,20230618,429.76,493.62,-63.86
SP000042525,S000010770,U0001253,1,G000120,2023-06-18 22:59:04,20230618,1512.49,685.95,826.54
SP000042526,S000010770,U0001253,1,G000120,2023-06-18 23:00:32,20230618,2078.6,1149.46,929.14
SP000042527,S000010770,U0001253,1,G000120,2023-06-18 22:58:35,20230618,1188.35,441.89,746.46
SP000042528,S000010770,U0001253,1,G000120,2023-06-18 22:59:21,20230618,1007.44,898.03,109.41
SP000042529,S000010770,U0001253,1,G000120,2023-06-18 22:59:01,20230618,1904.63,1301.21,603.42
SP000042530,S000010770,U0001253,1,G000002,2023-06-18 22:59:42,20230618,1112.46,3509.99,-2397.53
SP000042531,S000010771,U0001979,3,G000113,2020-08-03 19:01:32,20200803,247.9,259.64,-11.74
SP000042532,S000010771,U0001979,3,G000083,2020-08-03 18:58:45,20200803,163.71,138.89,24.82
SP000042533,S000010772,U0000386,1,G000083,2023-10-10 06:46:43,20231010,1190.79,1241.23,-50.44
SP000042534,S000010773,U0001738,1,G000039,2021-02-26 22:28:09,20210226,219.26,120.51,98.75
SP000042535,S000010773,U0001738,1,G000039,2021-02-26 22:30:28,20210226,319.21,110.25,208.96
SP000042536,S000010773,U0001738,1,G000080,2021-02-26 22:25:38,20210226,182.88,306.52,-123.64
SP000042537,S000010773,U0001738,1,G000039,2021-02-26 22:33:07,20210226,153.45,63.23,90.22
SP000042538,S000010773,U0001738,1,G000039,2021-02-26 22:34:55,20210226,151.11,283.46,-132.35
SP000042539,S000010773,U0001738,1,G000039,2021-02-26 22:26:21,20210226,141.11,75.71,65.4
SP000042540,S000010773,U0001738,1,G000039,2021-02-26 22:32:59,20210226,205.5,54.4,151.1
SP000042541,S000010774,U0003927,1,G000039,2025-04-27 09:48:20,20250427,857.28,32.13,825.15
SP000042542,S000010775,U0000310,1,G000013,2023-05-14 16:33:13,20230514,53.36,27.73,25.63
SP000042543,S000010775,U0000310,1,G000027,2023-05-14 16:49:19,20230514,95.96,72.88,23.08
SP000042544,S000010775,U0000310,1,G000077,2023-05-14 16:46:08,20230514,37.1,91.14,-54.04
SP000042545,S000010776,U0001505,1,G000100,2020-04-19 08:37:10,20200419,81.07,20.9,60.17
SP000042546,S000010776,U0001505,1,G000100,2020-04-19 08:36:56,20200419,135.22,18.72,116.5
SP000042547,S000010776,U0001505,1,G000100,2020-04-19 08:40:08,20200419,102.15,79.49,22.66
SP000042548,S000010776,U0001505,1,G000100,2020-04-19 08:41:10,20200419,127.69,108.86,18.83
SP000042549,S000010777,U0000865,3,G000034,2024-03-13 06:01:30,20240313,32.56,25.46,7.1
SP000042550,S000010777,U0000865,3,G000034,2024-03-13 06:09:58,20240313,34.57,41.85,-7.28
SP000042551,S000010777,U0000865,3,G000034,2024-03-13 06:02:56,20240313,45.54,32.08,13.46
SP000042552,S000010777,U0000865,3,G000034,2024-03-13 06:02:20,20240313,58.93,5.99,52.94
SP000042553,S000010777,U0000865,3,G000033,2024-03-13 06:02:55,20240313,18.65,7.46,11.19
SP000042554,S000010777,U0000865,3,G000092,2024-03-13 06:00:38,20240313,58.4,27.55,30.85
SP000042555,S000010777,U0000865,3,G000034,2024-03-13 06:07:26,20240313,76.63,18.61,58.02
SP000042556,S000010777,U0000865,3,G000080,2024-03-13 06:15:34,20240313,43.67,133.58,-89.91
SP000042557,S000010777,U0000865,3,G000086,2024-03-13 06:00:33,20240313,75.25,14.67,60.58
SP000042558,S000010777,U0000865,3,G000002,2024-03-13 05:59:10,20240313,53.84,105.91,-52.07
SP000042559,S000010778,U0000598,1,G000019,2024-11-26 22:20:17,20241126,61.12,29.58,31.54
SP000042560,S000010778,U0000598,1,G000073,2024-11-26 22:25:00,20241126,62.88,101.51,-38.63
SP000042561,S000010778,U0000598,1,G000026,2024-11-26 22:21:31,20241126,95.02,41.79,53.23
SP000042562,S000010778,U0000598,1,G000073,2024-11-26 22:27:38,20241126,93.2,194.59,-101.39
SP000042563,S000010778,U0000598,1,G000073,2024-11-26 22:20:08,20241126,48.1,65.87,-17.77
SP000042564,S000010778,U0000598,1,G000073,2024-11-26 22:09:34,20241126,89.83,29.71,60.12
SP000042565,S000010778,U0000598,1,G000073,2024-11-26 22:24:17,20241126,86.37,69.54,16.83
SP000042566,S000010778,U0000598,1,G000073,2024-11-26 22:12:58,20241126,120.59,45.52,75.07
SP000042567,S000010778,U0000598,1,G000073,2024-11-26 22:16:29,20241126,61.27,33.65,27.62
SP000042568,S000010779,U0001451,3,G000012,2024-03-18 08:15:38,20240318,12.94,11.77,1.17
SP000042569,S000010780,U0001748,1,G000065,2025-12-23 05:01:29,20251223,517.3,753.53,-236.23
SP000042570,S000010780,U0001748,1,G000065,2025-12-23 04:54:18,20251223,314.32,121.75,192.57
SP000042571,S000010780,U0001748,1,G000065,2025-12-23 04:59:59,20251223,359.77,688.23,-328.46
SP000042572,S000010780,U0001748,1,G000067,2025-12-23 05:02:00,20251223,756.92,619.8,137.12
SP000042573,S000010780,U0001748,1,G000065,2025-12-23 04:54:13,20251223,213.51,224.59,-11.08
SP000042574,S000010780,U0001748,1,G000084,2025-12-23 05:01:56,20251223,668.82,807.76,-138.94
SP000042575,S000010780,U0001748,1,G000065,2025-12-23 05:00:41,20251223,656.74,568.96,87.78
SP000042576,S000010780,U0001748,1,G000065,2025-12-23 05:01:12,20251223,524.18,266.4,257.78
SP000042577,S000010780,U0001748,1,G000065,2025-12-23 05:01:21,20251223,454.95,516.43,-61.48
SP000042578,S000010780,U0001748,1,G000005,2025-12-23 04:52:38,20251223,600.74,30.13,570.61
SP000042579,S000010780,U0001748,1,G000065,2025-12-23 04:57:19,20251223,645.16,265.84,379.32
SP000042580,S000010780,U0001748,1,G000065,2025-12-23 04:59:27,20251223,452.94,49043.0,-48590.06
SP000042581,S000010780,U0001748,1,G000065,2025-12-23 05:01:40,20251223,482.42,69.9,412.52
SP000042582,S000010780,U0001748,1,G000065,2025-12-23 04:56:34,20251223,425.87,474.41,-48.54
SP000042583,S000010780,U0001748,1,G000065,2025-12-23 04:50:36,20251223,411.41,412.93,-1.52
SP000042584,S000010780,U0001748,1,G000065,2025-12-23 04:56:30,20251223,874.21,2490.91,-1616.7
SP000042585,S000010780,U0001748,1,G000065,2025-12-23 04:57:54,20251223,560.81,1536.5,-975.69
SP000042586,S000010781,U0002320,1,G000076,2021-05-17 23:04:12,20210517,568.97,329.86,239.11
SP000042587,S000010781,U0002320,1,G000076,2021-05-17 22:59:50,20210517,396.86,140.26,256.6
SP000042588,S000010781,U0002320,1,G000076,2021-05-17 23:05:23,20210517,449.22,274.86,174.36
SP000042589,S000010781,U0002320,1,G000076,2021-05-17 22:57:00,20210517,677.13,1477.63,-800.5
SP000042590,S000010783,U0001738,1,G000073,2025-09-19 23:07:10,20250919,193.02,87.24,105.78
SP000042591,S000010783,U0001738,1,G000073,2025-09-19 23:09:26,20250919,173.33,93.19,80.14
SP000042592,S000010783,U0001738,1,G000073,2025-09-19 23:05:07,20250919,255.44,411.9,-156.46
SP000042593,S000010783,U0001738,1,G000102,2025-09-19 23:19:30,20250919,266.25,689.23,-422.98
SP000042594,S000010783,U0001738,1,G000073,2025-09-19 23:17:04,20250919,146.92,175.19,-28.27
SP000042595,S000010783,U0001738,1,G000073,2025-09-19 23:08:43,20250919,166.97,34.93,132.04
SP000042596,S000010783,U0001738,1,G000110,2025-09-19 23:17:07,20250919,230.74,919.11,-688.37
SP000042597,S000010783,U0001738,1,G000073,2025-09-19 23:06:42,20250919,120.63,174.91,-54.28
SP000042598,S000010783,U0001738,1,G000073,2025-09-19 23:17:39,20250919,108.03,80.2,27.83
SP000042599,S000010783,U0001738,1,G000073,2025-09-19 23:04:34,20250919,468.25,84.68,383.57
SP000042600,S000010783,U0001738,1,G000118,2025-09-19 23:16:55,20250919,232.42,128.14,104.28
SP000042601,S000010783,U0001738,1,G000093,2025-09-19 23:05:44,20250919,126.48,215.11,-88.63
SP000042602,S000010784,U0001165,1,G000021,2020-12-02 00:10:54,20201202,542.16,118.63,423.53
SP000042603,S000010784,U0001165,1,G000032,2020-12-02 00:30:11,20201202,903.09,311.63,591.46
SP000042604,S000010784,U0001165,1,G000021,2020-12-02 00:17:27,20201202,409.0,27.28,381.72
SP000042605,S000010784,U0001165,1,G000021,2020-12-02 00:26:54,20201202,438.91,300.82,138.09
SP000042606,S000010784,U0001165,1,G000021,2020-12-02 00:13:27,20201202,603.23,3187.53,-2584.3
SP000042607,S000010785,U0002812,1,G000048,2019-05-02 03:43:27,20190502,59.84,133.04,-73.2
SP000042608,S000010786,U0003460,3,G000092,2025-03-17 17:00:41,20250317,69.81,48.34,21.47
SP000042609,S000010786,U0003460,3,G000092,2025-03-17 16:58:23,20250317,103.87,29.43,74.44
SP000042610,S000010786,U0003460,3,G000117,2025-03-17 17:24:33,20250317,168.38,98.12,70.26
SP000042611,S000010786,U0003460,3,G000092,2025-03-17 17:25:14,20250317,70.47,3.08,67.39
SP000042612,S000010786,U0003460,3,G000092,2025-03-17 16:54:28,20250317,72.4,90.15,-17.75
SP000042613,S000010786,U0003460,3,G000092,2025-03-17 16:47:10,20250317,245.55,26.65,218.9
SP000042614,S000010786,U0003460,3,G000092,2025-03-17 17:15:48,20250317,88.61,279.13,-190.52
SP000042615,S000010786,U0003460,3,G000092,2025-03-17 16:52:00,20250317,201.37,123.28,78.09
SP000042616,S000010786,U0003460,3,G000092,2025-03-17 17:11:10,20250317,114.47,124.48,-10.01
SP000042617,S000010787,U0002840,1,G000047,2019-03-20 07:17:38,20190320,44.96,4.48,40.48
SP000042618,S000010787,U0002840,1,G000047,2019-03-20 07:15:52,20190320,66.16,142.35,-76.19
SP000042619,S000010787,U0002840,1,G000047,2019-03-20 07:11:40,20190320,22.9,11.62,11.28
SP000042620,S000010787,U0002840,1,G000033,2019-03-20 07:11:51,20190320,110.03,133.12,-23.09
SP000042621,S000010787,U0002840,1,G000047,2019-03-20 07:12:28,20190320,39.06,21.09,17.97
SP000042622,S000010788,U0001650,2,G000106,2019-04-09 22:38:41,20190409,292.16,134.2,157.96
SP000042623,S000010788,U0001650,2,G000020,2019-04-09 22:39:13,20190409,267.57,67.97,199.6
SP000042624,S000010788,U0001650,2,G000020,2019-04-09 22:27:28,20190409,135.29,124.57,10.72
SP000042625,S000010788,U0001650,2,G000020,2019-04-09 22:36:22,20190409,113.08,20.64,92.44
SP000042626,S000010788,U0001650,2,G000020,2019-04-09 22:26:08,20190409,199.67,377.88,-178.21
